tempObjectNumber: 1, Title: Plaque thin gold leaf,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 1 3/4 x 2 3/16 x 1/16 in. (4.4 x 5.6 x 0.2 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3194
tempObjectNumber: 2, Title: Amphora,  Period: Cypro-Archaic I,  Date: 750–600 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H. 1 13/16 in. (4.6 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.862
tempObjectNumber: 3, Title: Glass network mosaic bowl with base ring,  Period: Late Hellenistic,  Date: mid-1st century B.C.,  Culture: Greek Eastern Mediterranean,  Medium: Glass; cast,  Dimensions: diameter  3 7/8 in. (9.8 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.560
tempObjectNumber: 4, Title: Vase Fragment,  Date: 1st century B.C.–1st century A.D.,  Culture: Roman,  Medium: Terracotta,  Dimensions: 1 3/4 × 2 1/16 × 3/16 in. (4.5 × 5.2 × 0.5 cm),  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1955
tempObjectNumber: 5, Title: Terracotta amphora (storage jar),  Attribution: the Painter of the Horse-Head Amphorae,  Period: Archaic,  Date: ca. 560–550 B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: H.: 15 1/16 in. (38.3 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1926,  Accession Number: 26.60.45
tempObjectNumber: 6, Title: Earring with nail head pendant 12,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 1/2 x 3/8 x 1 in. (1.3 x 1 x 2.6 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3219
tempObjectNumber: 7, Title: Gold pendant in the form of a bull's head,  Period: Late Bronze Age,  Date: ca. 1400–1050 B.C.,  Culture: Cypriot,  Medium: Gold,  Dimensions: L. 1 11/16 in. (4.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3135
tempObjectNumber: 8, Title: Terracotta amphora (storage jar),  Period: Archaic,  Date: ca. 530 B.C.,  Culture: Rhodian (Fikellura),  Medium: Terracotta,  Dimensions: H. 11 11/16 in. (29.7 cm),  Classification: Vases,  Credit Line: Rogers Fund 1923,  Accession Number: 23.160.35
tempObjectNumber: 9, Title: Glass astragal (knucklebone),  Period: Hellenistic,  Date: 3rd–2nd century B.C.,  Culture: Greek,  Medium: Glass; cast in a two-part mold,  Dimensions: Overall: 5/8 x 1/4 x 5/16 in. (1.6 x 0.6 x 0.8 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.564
tempObjectNumber: 10, Title: Terracotta statuette of a woman,  Period: Late Cypriot II,  Date: ca. 1450–1200 B.C.,  Culture: Cypriot,  Medium: Terracotta; hand-made Base-Ring Ware,  Dimensions: H. 8 1/2 in. (21.6 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1543
tempObjectNumber: 11, Title: Jug,  Period: Cypro-Archaic II,  Date: 600–480 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 5 7/8in. (14.9cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.673
tempObjectNumber: 12, Title: Terracotta lekythos (oil flask),  Period: Archaic,  Date: late 7th–6th century B.C.,  Culture: Lydian,  Medium: Terracotta,  Dimensions: 8 1/8in. (20.6cm),  Classification: Vases,  Credit Line: Gift of the American Society for the Excavation of Sardis 1926,  Accession Number: 26.164.30
tempObjectNumber: 13, Title: Terracotta askos (vessel) in the form of a bird or turtle,  Period: Late Cypriot II,  Date: ca. 1450–1200 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: length  8 13/16 in. (22.4 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.789
tempObjectNumber: 14, Title: Bronze arrowhead,  Date: 6th–4th century B.C. or later,  Culture: Greek or Achaemenid,  Medium: Bronze,  Dimensions: Other: 1 5/16 in. (3.3 cm),  Classification: Bronzes,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.297
tempObjectNumber: 15, Title: Fragmentary bronze statuette of a woman,  Period: Archaic,  Date: 7th century B.C.,  Culture: Greek Cretan,  Medium: Bronze,  Dimensions: H.: 3 in. (7.6 cm),  Classification: Bronzes,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.494
tempObjectNumber: 16, Title: Terracotta rim from a cup with triangles and parallel vertical lines,  Period: Early Minoan III,  Date: ca. 2300–2100 B.C.,  Culture: Minoan,  Medium: Terracotta; White-on-dark ware,  Dimensions: Other: 2 3/16 in. (5.5 cm),  Classification: Vases,  Credit Line: Gift of the American Exploration Society 1907,  Accession Number: 07.232.166
tempObjectNumber: 17, Title: Vase fragment,  Culture: Roman Gaul,  Medium: Terracotta,  Dimensions: 1 × 1 13/16 × 1/4 in. (2.6 × 4.7 × 0.7 cm),  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.2013
tempObjectNumber: 18, Title: Silver fibula (safety pin),  Period: Classical,  Date: 4th century BC,  Culture: Greek South Italian probably Apulian,  Medium: Silver,  Dimensions: 1 5/8 x 2 3/4 x 4 3/4 in. (4.1 x 7 x 12.1 cm),  Classification: Gold and Silver,  Credit Line: Gift of the Robert Haber family in honor of Carlos A. Picón on the occasion of the reinstallation of the Greek and Roman galleries 2007,  Accession Number: 2007.244.2a b
tempObjectNumber: 19, Title: Gold loop earring,  Medium: Gold,  Dimensions: Other: 3/8 x 1/8 x 3/8 in. (1 x 0.3 x 1 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3781
tempObjectNumber: 20, Title: Plate,  Period: Iron Age,  Date: ca. 1050–900 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: Other: 2 1/16 x 11 13/16 in. (5.2 x 30 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.999
tempObjectNumber: 21, Title: Bronze shallow bowl,  Period: Hellenistic or Imperial,  Date: ca. 2nd century B.C.–2nd century A.D.,  Culture: Etruscan or Roman,  Medium: Bronze,  Dimensions: H. 3 in. (7.6 cm); Diameter 12 1/8 in. (30.8 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1921,  Accession Number: 21.88.127
tempObjectNumber: 22, Title: Terracotta column-krater (bowl for mixing wine and water),  Attribution: the Pig Painter,  Period: Classical,  Date: ca. 475–465 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: diameter  13 11/16 in. (34.7 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.152
tempObjectNumber: 23, Title: Terracotta loutrophoros (ceremonial vase for water),  Period: Archaic,  Date: last quarter of 6th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: H. 29 3/8 in. (74.6 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1925,  Accession Number: 25.70.1
tempObjectNumber: 24, Title: Terracotta aryballos in the form of a sandaled foot,  Period: Archaic,  Date: 6th century B.C.,  Culture: East Greek,  Medium: Terracotta,  Dimensions: length  3 9/16in. (9.1cm),  Classification: Vases,  Credit Line: Gift of F. W. Rhinelander 1898,  Accession Number: 98.8.5
tempObjectNumber: 25, Title: Vase fragment,  Culture: Roman,  Medium: Terracotta,  Dimensions: H. 6.05 cm.,  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1693
tempObjectNumber: 26, Title: Earring with pendant and disc,  Medium: Gold,  Dimensions: Other: 1/4 x 1 1/8 x 7/16 in. (0.7 x 2.8 x 1.1 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3825
tempObjectNumber: 27, Title: Ring with garnet,  Medium: Gold garnet,  Dimensions: Width (bezel): 1/16 in. (0.1 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4269
tempObjectNumber: 28, Title: Beads 11,  Medium: Glass,  Dimensions: Diameter (Smallest bead): 9/16 in. (1.4 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.654
tempObjectNumber: 29, Title: Marble head of Zeus Ammon,  Period: Imperial,  Date: ca. A.D. 120–160 A.D.,  Culture: Roman,  Medium: Marble,  Dimensions: H. from base: 19 in. (48.2 cm.),  Classification: Stone Sculpture,  Credit Line: Purchase Philodoroi Gifts Acquisitions Fund Mary and Michael Jaharis Gift 2011 Benefit Fund funds from various donors Mr. and Mrs. John A. Moran John J. Medveckis Nicholas S. Zoullas Mr. and Mrs. Frederick W. Beinecke Leon Levy Foundation Jeannette and Jonathan Rosen Judy and Michael Steinhardt Malcolm Hewitt Wiener Foundation and Aso O. Tavitian Gifts 2012,  Accession Number: 2012.22
tempObjectNumber: 30, Title: Vase fragment,  Culture: Roman,  Medium: Terracotta,  Dimensions: 3 3/8in. (8.6cm),  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1682
