tempObjectNumber: 1, Title: Glass bottle with snake-thread decoration,  Period: Late Imperial,  Date: 3rd century A.D.,  Culture: Roman Rhenish,  Medium: Glass; blown and trailed,  Dimensions: Height: 3 11/16 in. (9.4 cm),  Classification: Glass,  Credit Line: Gift of Henry G. Marquand 1881,  Accession Number: 81.10.176
tempObjectNumber: 2, Title: Terracotta stirrup jar,  Period: Late Cypriot IIIB,  Date: ca. 1200–1050 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H. 9 5/8 in.  (24.5 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.747
tempObjectNumber: 3, Title: Gold chevron-shaped earring,  Period: Late Archaic,  Date: 6th–5th century B.C.,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 9/16 in. (1.4 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3162
tempObjectNumber: 4, Title: Marble sarcophagus fragment,  Period: Mid-Imperial Antonine,  Date: mid-2nd century A.D.,  Culture: Roman,  Medium: Marble Luni and Pentelic,  Dimensions: Other (reconstructed): 38 1/8 in. × 46 7/8 in. (96.8 × 119.1 cm),  Classification: Stone Sculpture,  Credit Line: Rogers Fund 1920,  Accession Number: 20.187
tempObjectNumber: 5, Title: Skyphos Pistian,  Attribution: the manner of the Haimon Painter Attributed to the Pistias Class,  Period: Late Archaic,  Date: 1st quarter of 5th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: Other (width with handles): 4 9/16in. (11.5cm),  Classification: Vases,  Credit Line: Rogers Fund 1941,  Accession Number: 41.162.220
tempObjectNumber: 6, Title: Gold ring set with an emerald,  Period: Hellenistic,  Date: ca. 330–300 B.C.,  Culture: Greek,  Medium: Gold emerald,  Dimensions: Overall: 13/16 x 3/4in. (2.1 x 1.9cm); diameter of bezel  9/16in. (1.4cm),  Classification: Gold and Silver,  Credit Line: Harris Brisbane Dick Fund 1937,  Accession Number: 37.11.17
tempObjectNumber: 7, Title: Marble column,  Culture: Roman,  Medium: Cipollino,  Classification: Stone Sculpture,  Credit Line: Rogers Fund 1923,  Accession Number: 23.160.45a–c
tempObjectNumber: 8, Title: Agate half barrel,  Period: Classical,  Date: 2nd half of 5th century B.C.,  Culture: Graeco-Persian,  Medium: Agate banded,  Dimensions: H.: 13/16 in. (2 cm),  Classification: Gems,  Credit Line: Fletcher Fund 1925,  Accession Number: 25.78.100
tempObjectNumber: 9, Title: Terracotta pyxis (box),  Period: Classical,  Date: ca. 425–400 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: diameter of lid  5 7/8 in. (14.9 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.121a b
tempObjectNumber: 10, Title: Earring boat-shaped with cage and ball pendant,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 1/2 x 1/4 x 1 1/2 in. (1.3 x 0.7 x 3.8 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3178
tempObjectNumber: 11, Title: Glass medallion with the bust of a woman or goddess,  Period: Early Imperial,  Date: 1st century A.D.,  Culture: Roman Cypriot,  Medium: Glass; cast in a mold,  Dimensions: Other: 1 3/16in. (3cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.123
tempObjectNumber: 12, Title: Mosaic pavement fragment,  Culture: Roman,  Medium: Tile mortar,  Dimensions: Other: 4 3/16 × 3 1/8 in. (10.6 × 7.9 cm),  Classification: Miscellaneous-Mosaic,  Credit Line: Purchase 1896,  Accession Number: 96.9.475
tempObjectNumber: 13, Title: Stylus,  Medium: Ivory or bone,  Dimensions: Diameter: 1/8 x 4 5/16 in. (0.3 x 11 cm),  Classifications: Miscellaneous-Bone Ivory,  Credit Line: Purchase 1896,  Accession Number: 96.9.461
tempObjectNumber: 14, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 1 1/16 x 1 3/8 in. (2.8 x 3.5 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1826
tempObjectNumber: 15, Title: Terracotta neck-amphora (jar) with twisted handles,  Attribution: the Lykaon Painter,  Period: Classical,  Date: ca. 440 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: diameter  12 in. (30.5 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.116
tempObjectNumber: 16, Title: Calyx-krater fragment,  Period: Classical,  Date: 2nd quarter of 5th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: 5 3/8 x 2 1/2in. (13.7 x 6.4cm),  Classification: Vases,  Credit Line: Fletcher Fund 1924,  Accession Number: 24.97.112
tempObjectNumber: 17, Title: Terracotta musician,  Period: Cypro-Archaic II,  Date: ca. 600–480 B.C.,  Culture: Cypriot,  Medium: Terracotta; mold-made,  Dimensions: H. 10 7/8 in. (27.6 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1670
tempObjectNumber: 18, Title: Fibula boat-shaped type,  Medium: Bronze,  Dimensions: Other: 3 5/16 in. (8.4 cm),  Classification: Bronzes,  Credit Line: Purchase 1896,  Accession Number: 96.9.341
tempObjectNumber: 19, Title: Glass alabastron (perfume bottle),  Period: Hellenistic,  Date: late 4th–early 3rd century B.C.,  Culture: Eastern Mediterranean or Italian,  Medium: Glass; core-formed Group II,  Dimensions: H. 6 7/8 in. (17.5 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1392
tempObjectNumber: 20, Title: Bowl,  Culture: Roman,  Medium: Terracotta,  Dimensions: Other: 3 15/16in. (10cm),  Classification: Vases,  Credit Line: Rogers Fund 1914,  Accession Number: 14.105.6
tempObjectNumber: 21, Title: Terracotta kylix: eye-cup (drinking cup),  : Signed by Nikosthenes as potter,  Period: Archaic,  Date: ca. 530 B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: diameter  15 in. (38.1 cm),  Classification: Vases,  Credit Line: Rogers Fund 1914,  Accession Number: 14.136
tempObjectNumber: 22, Title: Terracotta phiale (libation bowl),  Period: Hellenistic,  Date: ca. 250–200 B.C.,  Culture: Etruscan,  Medium: Terracotta; Volsinian Silvered Ware,  Dimensions: H. 2 1/8 in. (5.4 cm); diameter  9 3/8 in. (23.8 cm),  Classification: Vases,  Credit Line: Purchase 1896,  Accession Number: 96.9.200
tempObjectNumber: 23, Title: Five gold earrings with spherical elements,  Period: Late Republic or Early Imperial,  Date: 1st century B.C.–1st century A.D.,  Culture: Roman,  Medium: Gold,  Classification: Gold and Silver,  Credit Line: Gift of Robert Haber and The Artemis Group 1995,  Accession Number: 1995.85.3–.7
tempObjectNumber: 24, Title: Loutrophoros fragmentary,  Period: Classical,  Date: ca. 450–440 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Classification: Vases,  Credit Line: Rogers Fund 1907,  Accession Number: 07.286.60
tempObjectNumber: 25, Title: Terracotta Hadra hydria (water jar),  Period: Hellenistic,  Date: 3rd century B.C.,  Culture: Greek Egypt Alexandria-Hadra,  Medium: Terracotta,  Dimensions: Overall: 15 3/4 x 12 1/16 in. (40 x 30.6 cm),  Classification: Vases,  Credit Line: Purchase 1890,  Accession Number: 90.9.24
tempObjectNumber: 26, Title: Fibula,  Medium: Bronze,  Dimensions: Other: 2 1/8 in. (5.4 cm),  Classification: Bronzes,  Credit Line: Purchase 1896,  Accession Number: 96.9.347
tempObjectNumber: 27, Title: Disk or button,  Medium: Ivory or bone,  Dimensions: Diameter: 1 1/16 x 1/16 in. (2.6 x 0.2 cm),  Classifications: Miscellaneous-Bone Ivory,  Credit Line: Purchase 1896,  Accession Number: 96.9.455
tempObjectNumber: 28, Title: Amulet Ptah-seker,  Medium: Clay glazed,  Dimensions: Other: 1 3/8 x 1/2 x 7/16 in. (3.4 x 1.3 x 1.1 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4467
tempObjectNumber: 29, Title: Terracotta modiolus (drinking cup),  Period: Early Imperial Julio-Claudian,  Date: ca. A.D. 5–40,  Culture: Roman,  Medium: Terracotta; Arretine ware,  Dimensions: H. 4 3/4 in. (12.1 cm); diameter  5 1/4 in. (13.4 cm),  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.896
tempObjectNumber: 30, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 3/4 x 7/8 in. (2 x 2.3 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1904
tempObjectNumber: 31, Title: Pin eyelet type,  Medium: Bronze,  Dimensions: Other: 5in. (12.7cm),  Classification: Bronzes,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5377
tempObjectNumber: 32, Title: Jar,  Period: Late Imperial,  Date: ca. 3rd–4th century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: H.: 3 3/8 x 3 5/16 x 3 1/8 in. (8.6 x 8.4 x 7.9 cm),  Classification: Glass,  Credit Line: Gift of Henry G. Marquand 1881,  Accession Number: 81.10.117
tempObjectNumber: 33, Title: Pyxis,  Period: Late Corinthian,  Date: ca. 575–550 B.C.,  Culture: Greek Corinthian,  Medium: Terracotta,  Dimensions: diameter  3 3/8 in. (8.5 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5892
