tempObjectNumber: 1, Title: Marble spouted dish,  Period: Early Minoan II–Middle Minoan I,  Date: ca. 2600–1800 B.C.,  Culture: Minoan,  Medium: Marble,  Dimensions: H.: 9/16 in. (1.5 cm),  Classification: Miscellaneous-Stone Vases,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.432
tempObjectNumber: 2, Title: Terracotta rim fragment with lug and linear decoration,  Period: Late Neolithic,  Date: ca. 4300–3300 B.C.,  Culture: Dimini culture,  Medium: Terracotta,  Dimensions: length  3 3/8in. (8.5cm),  Classification: Vases,  Credit Line: Anonymous Gift 1930,  Accession Number: 30.119.7
tempObjectNumber: 3, Title: Gabbro mace head,  Period: Early Bronze Age,  Date: ca. 2500–1900 B.C.,  Culture: Cypriot,  Medium: Gabbro,  Dimensions: Diam.: 2 1/16 in. (5.3 cm),  Classification: Miscellaneous-Stone,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5021
tempObjectNumber: 4, Title: Scarab,  Culture: Roman,  Medium: Amethyst,  Dimensions: Other: 9/16 x 3/8 x 1/4 in. (1.5 x 1 x 0.7 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.473
tempObjectNumber: 5, Title: Marble head of a man,  Period: Hellenistic,  Date: 3rd century B.C.,  Culture: Greek South Italian Tarentine,  Medium: Marble (white with fairly large crystals probably from the Greek islands),  Dimensions: H. 8 5/8 in. (21.9 cm),  Classification: Stone Sculpture,  Credit Line: Purchase Mrs. Martin Fried Gift and Arthur Darby Nock Bequest 1997,  Accession Number: 1997.24
tempObjectNumber: 6, Title: Seal,  Period: Early Minoan III,  Culture: Minoan,  Medium: Steatite,  Dimensions: Other: 7/16 x 11/16 in. (1.2 x 1.7 cm),  Classification: Gems,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.20
tempObjectNumber: 7, Title: Glass intaglio,  Culture: Greek or Roman,  Medium: Glass green paste,  Dimensions: Other: 3/4 x 7/16 x 1/8 in. (1.9 x 1.2 x 0.2 cm),  Classification: Gems,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.53
tempObjectNumber: 8, Title: Chlorite box lid,  Period: Late Cypriot III,  Date: ca. 1200–1050 B.C.,  Culture: Cypriot,  Medium: Chlorite,  Dimensions: H. 3/8 in. (1 cm); Diam. 2 1/8 in. (5.4 cm),  Classification: Miscellaneous-Stone,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5008
tempObjectNumber: 9, Title: Gold annular earring,  Period: Late Bronze Age,  Date: ca. 1600–1050 B.C.,  Culture: Cypriot,  Medium: Gold,  Dimensions: Diameter 1 5/16 in. (3.4 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3150
tempObjectNumber: 10, Title: Bowl,  Culture: Etruscan,  Medium: Bronze,  Dimensions: Diam.: 7 3/8 x 1 1/4 in. (18.7 x 3.2 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1921,  Accession Number: 21.88.128
tempObjectNumber: 11, Title: Standing female figurine,  Period: Cypro-Archaic II,  Date: ca. 600–480 B.C.,  Culture: Cypriot,  Medium: Terracotta; mold-made,  Dimensions: H. 4 3/16 in. (10.6 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1789
tempObjectNumber: 12, Title: Alabastron,  Attribution: the Bulas Group,  Period: Late Classical,  Date: early 4th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: Height: 4 1/16 in. (10.3 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.89
tempObjectNumber: 13, Title: Terracotta head of a veiled woman,  Period: Cypro-Classical II,  Date: 4th century B.C.,  Culture: Greek,  Medium: Terracotta; mold-made and handmade,  Dimensions: H. 2 1/16 in. (5.3 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1494
tempObjectNumber: 14, Title: Fragment,  Medium: Bronze,  Dimensions: H.: 2 1/2 x 3 3/8 x 1/8 in. (6.4 x 8.6 x 0.3 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1923,  Accession Number: 23.160.107
tempObjectNumber: 15, Title: Marble head of a horse,  Period: Archaic,  Date: 2nd half of 6th century B.C.,  Culture: Greek Attic,  Medium: Marble,  Dimensions: length  13 3/4 in. (34.9 cm),  Classification: Stone Sculpture,  Credit Line: Bequest of Walter C. Baker 1971,  Accession Number: 1972.118.106
tempObjectNumber: 16, Title: Terracotta jug,  Period: Late Bronze Age,  Date: ca. 1600–1050 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H. 5 1/4 in. (13.3 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1370
tempObjectNumber: 17, Title: Model of a cart with a human figure,  Period: Cypro-Archaic II,  Date: ca. 600–480 B.C.,  Culture: Cypriot,  Medium: Terracotta; hand-made ,  Dimensions: H. 4 1/8 in. (10.5 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1795
tempObjectNumber: 18, Title: Standing female figurine,  Period: Cypro-Archaic II,  Date: ca. 600–480 B.C.,  Culture: Cypriot,  Medium: Terracotta; mold-made,  Dimensions: H. 6 1/4 in. (15.9 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1572
tempObjectNumber: 19, Title: Two bronze helmets,  Period: Archaic,  Date: late 7th century B.C.,  Culture: Greek Cretan,  Medium: Bronze,  Dimensions: H. (1989.281.50): 8 1/4 in. (21 cm),  Classification: Bronzes,  Credit Line: Gift of Norbert Schimmel Trust 1989,  Accession Number: 1989.281.49 .50
tempObjectNumber: 20, Title: Silver strainer,  Period: Classical,  Date: 4th century B.C.,  Culture: Greek,  Medium: Silver,  Dimensions: diameter of bowl  3in. (7.6cm),  Classification: Gold and Silver,  Credit Line: Bequest of Walter C. Baker 1971,  Accession Number: 1972.118.162
tempObjectNumber: 21, Title: Mirror with Dioskouroi,  Culture: Etruscan,  Medium: Bronze,  Dimensions: Other: 4 1/8 x 8 1/8 in. (10.5 x 20.6 cm),  Classification: Bronzes,  Credit Line: Purchase 1896,  Accession Number: 96.9.370
tempObjectNumber: 22, Title: Spatula,  Medium: Bronze,  Dimensions: Other: 6 13/16 in. (17.3 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1917,  Accession Number: 17.230.75
