tempObjectNumber: 1, Title: Conical-hemispherical spindle-whorl with flat base,  Period: Early Cypriot III–Middle Cypriot II,  Date: ca. 2000–1725 B.C.,  Culture: Cypriot,  Medium: Terracotta; hand-made,  Dimensions: H. 1 7/8 in.  (4.8 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.904
tempObjectNumber: 2, Title: Vase fragment,  Culture: East Greek/Sardis Lydian,  Medium: Terracotta,  Dimensions: Overall: 1 7/8 x 1 1/2in. (4.7 x 3.8cm),  Classification: Vases,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.256
tempObjectNumber: 3, Title: Wreaths 11,  Culture: Greek Laconian,  Medium: Lead,  Dimensions: Diameter: 7/8 in. (2.3 cm),  Classification: Miscellaneous-Lead,  Credit Line: Gift of A. J. B. Wace 1924,  Accession Number: 24.195.164
tempObjectNumber: 4, Title: Terracotta white-shaved juglet,  Period: Late Cypriot,  Date: 1600–1050 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H. 6 1/2 in. (16.5 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.426
tempObjectNumber: 5, Title: Marble pyxis (box),  Period: Classical,  Date: late 5th–early 4th century B.C.,  Culture: Greek,  Medium: Marble,  Dimensions: diameter  4 5/8 in. (11.7 cm),  Classification: Miscellaneous-Stone Vases,  Credit Line: The Bothmer Purchase Fund 1978,  Accession Number: 1978.11.14a b
tempObjectNumber: 6, Title: Fragment of a limestone statuette of Pan,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 20 1/2 x 12 1/2 x 6 in. (52.1 x 31.8 x 15.2 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2703
tempObjectNumber: 7, Title: Terracotta cup,  Period: Imperial Flavian–Early Antonine,  Date: ca. A.D. 70–150,  Culture: Roman,  Medium: Terracotta; Italian sigillata ware,  Dimensions: H. 1 11/16 in. (4.3 cm); diameter  4 in. (10.2 cm),  Classification: Vases,  Credit Line: Rogers Fund 1920,  Accession Number: 20.261
tempObjectNumber: 8, Title: Limestone statuette of a female votary holding pieces of fruit,  Culture: Cypriot,  Medium: Limestone,  Dimensions: H.: 17 1/4 x 7 x 4 1/4 in. (43.8 x 17.8 x 10.8 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2608
tempObjectNumber: 9, Title: Terracotta hydria (water jar),  Period: Archaic,  Date: mid-6th century B.C.,  Culture: Greek Euboean,  Medium: Terracotta; black-figure,  Dimensions: H. 8 15/16 in. (22.7 cm),  Classification: Vases,  Credit Line: Rogers Fund 1968,  Accession Number: 68.11.40
tempObjectNumber: 10, Title: Glass square bottle,  Period: Early to Mid Imperial,  Date: 1st–3rd century A.D.,  Culture: Roman,  Medium: Glass; mold-blown,  Dimensions: Overall: 6 1/2 x 3 1/2 x 3 1/2 in. (16.5 x 8.9 x 8.9 cm),  Classification: Glass,  Credit Line: Gift of Henry G. Marquand 1881,  Accession Number: 81.10.20
tempObjectNumber: 11, Title: Steatite Triangular Prism,  Period: Middle Minoan II,  Date: ca. 1800–1700 B.C.,  Culture: Minoan,  Medium: Steatite,  Dimensions: Other: 3/4 in. (2 cm),  Classification: Gems,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.140
tempObjectNumber: 12, Title: Gold earring with clustered spheres and pyramidal granulation,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Gold,  Dimensions: Other: 15/16 in. (2.4 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3258
tempObjectNumber: 13, Title: Glass flask,  Period: Late Imperial,  Date: 4th century A.D.,  Culture: Roman,  Medium: Glass; blown and trailed,  Dimensions: H.: 5 13/16 in. (14.8 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.289
tempObjectNumber: 14, Title: Bronze bull,  Period: Classical,  Date: 2nd half of the 5th century B.C.,  Culture: Greek,  Medium: Bronze,  Dimensions: length  8 3/16 in. (20.8 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1920,  Accession Number: 20.37.4
tempObjectNumber: 15, Title: Earring boat-shaped with cage and ball pendant,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 9/16 x 1/4 x 1 1/2 in. (1.4 x 0.6 x 3.8 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3181
tempObjectNumber: 16, Title: Terracotta head-shaped flask,  Period: Hellenistic,  Date: ca. 80–1 B.C.,  Culture: Greek probably Cypriot,  Medium: Terracotta; Magenta Ware,  Dimensions: h. 5 15/16 in. (15.1 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.541
tempObjectNumber: 17, Title: Vase fragment,  Period: Early Imperial,  Date: 1st century B.C.–1st century A.D.,  Culture: Roman,  Medium: Terracotta,  Dimensions: 1 15/16 × 2 3/16 × 5/16 in. (5 × 5.6 × 0.8 cm),  Classification: Vases,  Credit Line: Rogers Fund 1919,  Accession Number: 19.192.41e
tempObjectNumber: 18, Title: Glass beaker,  Period: Mid-Imperial,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: Diam.: 3 in. (7.6 cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.273
tempObjectNumber: 19, Title: Terracotta askos (flask with a handle over the top),  : Compared to the Mignot Painter,  Period: Hellenistic,  Date: ca. 300 B.C.,  Culture: Greek South Italian Apulian,  Medium: Terracotta; red-figure,  Dimensions: H. 9 1/8 in. (23.2 cm),  Classification: Vases,  Credit Line: Purchase by subscription 1896,  Accession Number: 96.18.58
tempObjectNumber: 20, Title: Vase fragment,  Period: Neolithic second period,  Date: ca. 4000–3000 B.C.,  Culture: Neolithic Thessaly,  Medium: Terracotta,  Dimensions: length  3in. (7.6cm),  Classification: Vases,  Credit Line: Anonymous Gift 1930,  Accession Number: 30.119.9
tempObjectNumber: 21, Title: Pierced disk,  Period: Archaic,  Date: 7th–6th century B.C.,  Culture: Italic,  Medium: Amber,  Dimensions: Diam.: 13 9/16 in. (34.5 cm),  Classification: Miscellaneous-Amber,  Credit Line: Purchase Renée E. and Robert A. Belfer Patti Cadby Birch and The Joseph Rosen Foundation Inc. Gifts and Harris Brisbane Dick Fund 1992,  Accession Number: 1992.11.49
tempObjectNumber: 22, Title: Glass bottle shaped like a bunch of grapes,  Period: Mid Imperial,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Glass; blown in a two-part mold,  Dimensions: H.: 3 3/8 in. (8.6 cm),  Classification: Glass,  Credit Line: Gift of Henry G. Marquand 1881,  Accession Number: 81.10.212
