tempObjectNumber: 1, Title: Earring boat-shaped,  Medium: Gold,  Dimensions: Other: 7/8 × 1/2 × 13/16 in. (2.2 × 1.3 × 2.1 cm),  Classification: Gold and Silver,  Credit Line: Purchase by subscription 1895,  Accession Number: 95.15.154
tempObjectNumber: 2, Title: Earring boat-shaped,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 5/16 x 1/8 x 7/16 in. (0.8 x 0.3 x 1.2 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3241
tempObjectNumber: 3, Title: Stand,  Culture: Etruscan,  Medium: Terracotta,  Classification: Vases,  Credit Line: Purchase 1896,  Accession Number: 96.9.86
tempObjectNumber: 4, Title: Intaglio,  Medium: Garnet (Hyacinthine),  Dimensions: Other: 5/8 x 9/16 x 1/4 in. (1.6 x 1.5 x 0.6 cm),  Classification: Gems,  Credit Line: Gift of John Taylor Johnston 1881,  Accession Number: 81.6.245
tempObjectNumber: 5, Title: Terracotta stemmed cup,  Period: Cypro-Geometric I,  Date: 1050–950 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H. 6 3/4 in. (17.2 cm); diameter  7 5/16 in. (18.6 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.697
tempObjectNumber: 6, Title: Terracotta statuette of a woman,  Period: Hellenistic,  Date: early 3rd century B.C.,  Culture: Greek Boeotian,  Medium: Terracotta,  Dimensions: H.: 7 3/16 in. (18.3 cm),  Classification: Terracottas,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1150
tempObjectNumber: 7, Title: Intaglio,  Culture: Roman,  Medium: Nicolo,  Dimensions: Other: 3/8 x 7/16 x 1/16 in. (1 x 1.2 x 0.2 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.897
tempObjectNumber: 8, Title: Limestone grave marker,  Period: Classical,  Date: 4th century B.C.,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 49 x 31 1/2in. (124.5 x 80cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2484
tempObjectNumber: 9, Title: Silver earring with nail-head pendant,  Date: 6th century B.C.,  Culture: Cypriot,  Medium: Silver,  Dimensions: Other: 1 11/16 in. (4.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3225
tempObjectNumber: 10, Title: Head and neck from a marble figure,  Period: Early Cycladic II,  Date: 2700–2500 B.C.,  Culture: Cycladic,  Medium: Marble,  Dimensions: width  1 1/2 in. (3.8 cm),  Classification: Stone Sculpture,  Credit Line: Purchase Arthur Darby Nock Bequest in honor of Gisela M. A. Richter 1969,  Accession Number: 69.11.5
tempObjectNumber: 11, Title: Vase fragment,  Period: Helladic,  Culture: Aegean,  Medium: Terracotta,  Dimensions: 1 3/8 × 2 3/16 × 1/4 in. (3.5 × 5.6 × 0.7 cm),  Classification: Vases,  Credit Line: Anonymous Gift 1933,  Accession Number: 33.138.27
tempObjectNumber: 12, Title: Terracotta stemless kylix (drinking cup),  Period: Late Classical,  Date: late 4th–3rd century B.C.,  Culture: Greek South Italian Campanian Calenian,  Medium: Terracotta; black-glaze,  Dimensions: H. 1 15/16 in. (5 cm); diameter  4 7/16 in. (11.3 cm); width with handles  6 11/16 in. (17 cm),  Classification: Vases,  Credit Line: Rogers Fund 1941,  Accession Number: 41.162.105
tempObjectNumber: 13, Title: Terracotta neck-amphora of Panathenaic shape (jar),  Attribution: the Pan Painter,  Period: Classical,  Date: ca. 470 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: H. as restored 15 7/8 in. (40.3 cm),  Classification: Vases,  Credit Line: Rogers Fund 1920,  Accession Number: 20.245
tempObjectNumber: 14, Title: Limestone statuette of a male aulos player,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall:H.: 6 1/2 xW.: 3 1/2 x D.:2 13/16 in. (16.5 x 8.9 x 7.1 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2519
tempObjectNumber: 15, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 1 3/16 x 1 11/16 in. (3 x 4.3 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1806
tempObjectNumber: 16, Title: Vase fragment,  Date: 1st century B.C.–1st century A.D.,  Culture: Roman,  Medium: Terracotta,  Dimensions: 1 1/4 × 1 3/16 × 3/16 in. (3.2 × 2.9 × 0.5 cm),  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1969
tempObjectNumber: 17, Title: Statuette of a woman,  Medium: Terracotta,  Dimensions: H.: 5 3/16 in. (13.2 cm),  Classification: Terracottas,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1110
tempObjectNumber: 18, Title: Vase fragment,  Culture: Italiote South Italian,  Medium: Terracotta,  Dimensions: 5 x 5 1/4in. (12.7 x 13.4cm),  Classification: Vases,  Credit Line: Rogers Fund 1941,  Accession Number: 41.162.83
tempObjectNumber: 19, Title: Ribbed glass bowl,  Period: Early Imperial,  Date: late 1st century B.C.–mid 1st century A.D.,  Culture: Roman,  Medium: Glass; cast tooled and cut,  Dimensions: Base: 4 1/4 in. (10.8 cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.288
tempObjectNumber: 20, Title: Gold bracelet,  Period: Hellenistic,  Date: ca. 300 B.C.,  Culture: Greek South Italian Tarentine,  Medium: Gold copper,  Dimensions: Overall: 2 15/16 x 2 5/8 in. (7.5 x 6.7 cm),  Classification: Gold and Silver,  Credit Line: Fletcher Fund 1924,  Accession Number: 24.97.121
tempObjectNumber: 21, Title: Terracotta hydria (water jar),  Attribution: the Group of B.M. F 308,  Period: Late Classical,  Date: ca. 340–330 B.C.,  Culture: Greek South Italian Apulian,  Medium: Terracotta; red-figure,  Dimensions: diameter  17 3/4 in. (45.1 cm),  Classification: Vases,  Credit Line: Gift of Miss Matilda W. Bruce 1907,  Accession Number: 07.128.1
tempObjectNumber: 22, Title: Juglet,  Period: Cypro-Archaic I,  Date: 750–600 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 5 5/8in. (14.3cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.535
tempObjectNumber: 23, Title: Vase fragment,  Period: Early Minoan III,  Culture: Minoan,  Medium: Terracotta,  Dimensions: 2 1/8 × 2 5/8 × 2 13/16 in. (5.4 × 6.7 × 7.1 cm),  Classification: Vases,  Credit Line: Gift of the American Exploration Society 1907,  Accession Number: 07.232.72
tempObjectNumber: 24, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 11/16 x 5/8 in. (1.8 x 1.6 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.2013
tempObjectNumber: 25, Title: Earring-loop type plain,  Medium: Gold,  Dimensions: Other: 1 7/8 x 1 13/16 x 1/16 in. (4.8 x 4.6 x 0.2 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3852
tempObjectNumber: 26, Title: Jug barrel-shaped,  Period: Iron Age,  Date: ca. 1050–900 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H.: 11 1/8 in. (28.3 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.732
tempObjectNumber: 27, Title: Head of a woman with curls,  Period: Late Archaic,  Date: late 6th century B.C.,  Culture: Greek Sicilian,  Medium: Terracotta,  Dimensions: H.: 3 1/2 in. (8.9 cm),  Classification: Terracottas,  Credit Line: Fletcher Fund 1924,  Accession Number: 24.97.3
tempObjectNumber: 28, Title: Carnelian oval engraved gem,  Period: Late Republican or Early Imperial,  Date: 1st century B.C.–1st century A.D.,  Culture: Roman,  Medium: Carnelian,  Dimensions: Overall: 1/2 x 3/8 in. (1.3 x 1 cm),  Classification: Gems,  Credit Line: Gift of John Taylor Johnston 1881,  Accession Number: 81.6.33
tempObjectNumber: 29, Title: Bowl,  Period: Iron Age,  Date: ca. 1050–900 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: Other: 2 3/8 x 8 in. (6 x 20.3 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1003
tempObjectNumber: 30, Title: Terracotta amphora (jar),  Attribution: Group E,  Period: Archaic,  Date: ca. 540 B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: diameter of foot  6 1/8 in. (15.5 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1956,  Accession Number: 56.171.12
tempObjectNumber: 31, Title: Mastoid skyphos,  Attribution: the manner of the Haimon Painter,  Period: Archaic,  Date: ca. 500–490 B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: Height: 3 1/2 in. (8.9 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.65
tempObjectNumber: 32, Title: Vase fragment,  Culture: Etruscan,  Medium: Terracotta,  Dimensions: Overall: 4 15/16 x 6 7/8in. (12.6 x 17.5cm),  Classification: Vases,  Credit Line: Rogers Fund 1916,  Accession Number: 16.174.34.4
tempObjectNumber: 33, Title: Terracotta lekythos (oil flask),  Period: Hellenistic,  Date: late 4th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; applied relief,  Dimensions: H. 5 3/8 in. (13.7 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1928,  Accession Number: 28.57.9
