tempObjectNumber: 1, Title: Terracotta bowl,  Period: Early Cypriot,  Date: ca. 2500–1900 B.C.,  Culture: Cypriot,  Medium: Terracotta; Red Polished Ware,  Dimensions: H. 5 5/16 in. (13.5 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1224
tempObjectNumber: 2, Title: Wreath leaves ivy 13,  Culture: Greek South Italian Tarentine,  Medium: Bronze gold,  Classification: Bronzes,  Credit Line: Rogers Fund 1911,  Accession Number: 11.212.49
tempObjectNumber: 3, Title: Lekythos,  Attribution: the Carlsruhe Painter,  Period: Classical,  Date: ca. 460–450 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: Height: 12 3/4 in. (32.4 cm),  Classification: Vases,  Credit Line: Rogers Fund 1941,  Accession Number: 41.162.140
tempObjectNumber: 4, Title: Silver mirror,  Period: Early Imperial,  Date: 1st century A.D.,  Culture: Roman,  Medium: Silver,  Dimensions: Overall: 8 1/16 x 4 3/4in. (20.4 x 12.1cm),  Classification: Gold and Silver,  Credit Line: Rogers Fund 1907,  Accession Number: 07.286.127
tempObjectNumber: 5, Title: Block inscribed,  Culture: Cypriot,  Medium: Marble white,  Dimensions: H.: 4 1/2 x 26 in. 3.3 cm (11.4 x 66 x 3.3 cm),  Classification: Cesnola Inscriptions,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2391
tempObjectNumber: 6, Title: Gold roundel of bulbous form,  Period: Late Bronze Age,  Date: ca. 1600–1050 B.C.,  Culture: Cypriot,  Medium: Gold,  Dimensions: Diam.: 1 7/16 in. (3.7 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3041
tempObjectNumber: 7, Title: Modern reconstruction of ancient beads,  Period: Archaic,  Date: 7th–6th century B.C.,  Culture: Italic,  Medium: Amber,  Dimensions: Other: 11 x 3/8 in. (27.9 x 0.9 cm),  Classification: Miscellaneous-Amber,  Credit Line: Purchase Renée E. and Robert A. Belfer Patti Cadby Birch and The Joseph Rosen Foundation Inc. Gifts and Harris Brisbane Dick Fund 1992,  Accession Number: 1992.11.57
tempObjectNumber: 8, Title: Cippus of Eutyche,  Culture: Cypriot,  Medium: Limestone,  Dimensions: H.: 24 x 10 1/2 in. (61 x 26.7 cm),  Classification: Cesnola Inscriptions,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2404
tempObjectNumber: 9, Title: Fibula,  Medium: Bronze,  Dimensions: Other: 2 3/8 in. (6 cm),  Classification: Bronzes,  Credit Line: Bequest of Mary Anna Palmer Draper 1914,  Accession Number: 15.43.271
tempObjectNumber: 10, Title: Fusiform glass bottle fragment,  Period: Late Imperial,  Date: 3rd–4th century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: Other: 2 3/4in. (7cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.72
tempObjectNumber: 11, Title: Head of a woman,  Culture: Greek,  Medium: Terracotta,  Dimensions: H. 1 1/4 in. (3.2 cm),  Classification: Terracottas,  Credit Line: Rogers Fund 1910,  Accession Number: 10.210.107
tempObjectNumber: 12, Title: Vase fragment,  Period: Neolithic first period,  Culture: Neolithic Thessaly,  Medium: Terracotta,  Dimensions: length  1 1/8in. (2.9cm),  Classification: Vases,  Credit Line: Anonymous Gift 1930,  Accession Number: 30.119.3
tempObjectNumber: 13, Title: Glass square jar,  Period: Mid Imperial,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Glass; mold-blown,  Dimensions: H.: 1 15/16 in. (4.9 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.215
tempObjectNumber: 14, Title: Terracotta pithoid jar,  Period: Late Helladic III,  Date: ca. 1400–1200 B.C.,  Culture: Mycenaean,  Medium: Terracotta,  Dimensions: H. 3 15/16 in. (10 cm.),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.753
tempObjectNumber: 15, Title: Kylix,  Attribution: the Circle of the Nikosthenes Painter,  Period: Archaic,  Date: late 6th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: Other: 12 3/8in. (31.5cm),  Classification: Vases,  Credit Line: Rogers Fund 1922,  Accession Number: 22.139.28
tempObjectNumber: 16, Title: Skyphos,  Period: Geometric,  Date: ca. 750–700 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: Other (rim): 4 5/16in. (11cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.591
tempObjectNumber: 17, Title: Terracotta bell-krater (bowl for mixing wine and water),  Attribution: the Villa Giulia Painter,  Period: Classical,  Date: ca. 460–450 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: diameter of mouth  17 5/16 in. (44 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1924,  Accession Number: 24.97.96
tempObjectNumber: 18, Title: Terracotta composite vase,  Period: Early or Middle Bronze Age,  Date: ca. 2500–1600 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H. 3 9/16 in. (9.1 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1304
tempObjectNumber: 19, Title: Terracotta lebes gamikos (round-bottomed bowl with handles and stand used in weddings),  Attribution: the Group of Berlin 2406,  Period: Classical,  Date: ca. 420 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: Other (height with cover): 6 3/8in. (16.2cm),  Classification: Vases,  Credit Line: Rogers Fund 1915,  Accession Number: 15.25a b
tempObjectNumber: 20, Title: Silver comb and pin,  Period: Late Republican,  Date: mid-1st century B.C.,  Culture: Roman,  Medium: Silver,  Dimensions: length  6 15/16in. (17.7cm),  Classification: Gold and Silver,  Credit Line: Fletcher Fund 1947,  Accession Number: 47.100.27
tempObjectNumber: 21, Title: Lamp,  Culture: Roman,  Medium: Terracotta,  Dimensions: Overall: 1 1/4 x 3 5/8 in. (3.2 x 9.2 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2216
tempObjectNumber: 22, Title: Pendant lentoid,  Medium: Gold,  Dimensions: Other: 3/16 x 7/16 x 1/4 in. (0.4 x 1.1 x 0.7 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3695
tempObjectNumber: 23, Title: Ring with red glass,  Period: Late Imperial,  Date: 3rd century A.D.,  Culture: Roman,  Medium: Gold glass,  Dimensions: Diameter: 1 1/16 × 1/4 in. (2.7 × 0.7 cm),  Classification: Gold and Silver,  Credit Line: Rogers Fund 1917,  Accession Number: 17.230.125
tempObjectNumber: 24, Title: Vase fragment,  Culture: East Greek/Sardis Lydian,  Medium: Terracotta,  Dimensions: Overall: 2 1/4 x 2 1/2in. (5.8 x 6.3cm),  Classification: Vases,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.102
tempObjectNumber: 25, Title: Bowl,  Medium: Silver ( 2 large fragments),  Dimensions: 2: 1 1/2 × 2 9/16 in. (3.9 × 6.5 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4568
tempObjectNumber: 26, Title: Shallow bronze bowl,  Period: Cypro-Archaic,  Date: 7th–6th century B.C.,  Culture: Cypriot,  Medium: Bronze,  Dimensions: Other: 10in. (25.4cm),  Classification: Bronzes,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5615
tempObjectNumber: 27, Title: Lekythos,  Attribution: the Triglyph Painter,  Period: Classical,  Date: ca. 420 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure white-ground,  Dimensions: Diameter: 3 11/16 × 2 5/16 × 2 3/8 in. (9.4 × 5.9 × 6.1 cm),  Classification: Vases,  Credit Line: Gift of Ernest Brummer 1957,  Accession Number: 57.12.25
tempObjectNumber: 28, Title: Statuette of a woman,  Medium: Terracotta,  Dimensions: H. 8 1/2 in. (21.6 cm),  Classification: Terracottas,  Credit Line: Gift of Francis Neilson 1942,  Accession Number: 42.201.5
tempObjectNumber: 29, Title: Earring of simple form,  Culture: Cypriot,  Medium: Gold,  Dimensions: Diameter: 15/16 x 3/16 in. (2.3 x 0.5 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3154
tempObjectNumber: 30, Title: Terracotta kantharos sessile with high handles,  Period: Classical,  Date: ca. 475–450 B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-glaze,  Dimensions: Diameter: 7 1/2 in. (19.1 cm) with handles,  Classification: Vases,  Credit Line: Gift of Bess Myerson 2001,  Accession Number: 2001.761.7
tempObjectNumber: 31, Title: Terracotta lamp,  Date: ca. A.D. 40–100,  Culture: Roman Cypriot,  Medium: Terracotta; mold-made,  Dimensions: 15/16 x 3 1/2 in.  (2.4 x 8.9 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1849
tempObjectNumber: 32, Title: Glass bowl,  Period: Early Imperial,  Date: Late 1st century B.C.–early 1st century A.D.,  Culture: Roman,  Medium: ,  Dimensions: Diameter: 4 1/4 in. (10.8 cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.261
tempObjectNumber: 33, Title: Terracotta one-handled skyphos (deep drinking cup),  Period: Geometric,  Date: late 8th century–early 7th century B.C.,  Culture: Greek possibly Boeotian,  Medium: Terracotta,  Dimensions: 2 1/2 x 4 3/4in. (6.4 x 12.1cm); diameter  3 13/16in. (9.7cm),  Classification: Vases,  Credit Line: Gift of Ernest Brummer 1957,  Accession Number: 57.12.2
