tempObjectNumber: 1, Title: Oinochoe,  Period: Iron Age,  Date: 7th–6th century B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 4 3/4in. (12.1cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.538
tempObjectNumber: 2, Title: Alabastron,  Period: Archaic,  Date: ca. 575–525 B.C.,  Culture: Italic Etruria,  Medium: Terracotta,  Dimensions: Diam.: 1 7/8 x 3 3/8 in. (4.8 x 8.6 cm),  Classification: Vases,  Credit Line: Purchase 1896,  Accession Number: 96.9.12
tempObjectNumber: 3, Title: Marble pediment of a funerary altar,  Period: Hadrianic,  Date: ca. A.D. 120–130,  Culture: Roman,  Medium: Marble,  Dimensions: H. 24 1/2 in. (62.2 cm),  Classification: Stone Sculpture,  Credit Line: Rogers Fund 1914,  Accession Number: 14.130.8
tempObjectNumber: 4, Title: Vase fragment,  Period: Early Minoan III,  Culture: Minoan,  Medium: Terracotta,  Dimensions: 1 1/2 × 1 9/16 × 1/8 in. (3.8 × 3.9 × 0.4 cm),  Classification: Vases,  Credit Line: Gift of the American Exploration Society 1907,  Accession Number: 07.232.185
tempObjectNumber: 5, Title: Glass goblet,  Period: Late Imperial or Late Antique,  Date: 4th–early 5th century A.D.,  Culture: Roman,  Medium: Glass; blown and cut,  Dimensions: diameter  2 3/4 in. (7.0 cm),  Classification: Glass,  Credit Line: Smith Fund 1913,  Accession Number: 13.198.5
tempObjectNumber: 6, Title: Oinochoe,  Culture: Italic-Native South Italian (Daunian),  Medium: Terracotta,  Dimensions: H. 8.71 cm.; diameter 6.4 cm.,  Classification: Vases,  Credit Line: Rogers Fund 1970,  Accession Number: 1970.11.9
tempObjectNumber: 7, Title: Seal,  Culture: Minoan Crete,  Medium: Jasper Bronze??,  Dimensions: Other: 1/2 x 1/8 in. (1.3 x 0.4 cm),  Classification: Gems,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.250
tempObjectNumber: 8, Title: Terracotta holmos (stand),  Date: late 8th–early 7th century B.C.,  Culture: Etruscan,  Medium: Terracotta; impasto,  Dimensions: H. 10 7/8 in. (27.6 cm); diameter of mouth  6 3/4 in. (17.2 cm),  Classification: Vases,  Credit Line: Purchase by subscription 1896,  Accession Number: 96.18.125
tempObjectNumber: 9, Title: Terracotta oinochoe (jug),  Attribution: an artist near the Andokides Painter,  Period: Archaic,  Date: ca. 530 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: diameter of foot  3 1/16 in. (7.8 cm),  Classification: Vases,  Credit Line: Purchase Arthur Darby Nock Bequest in memory of Gisela M. A. Richter 1974,  Accession Number: 1974.11.4
tempObjectNumber: 10, Title: Lamp,  Date: 1st century B.C.–1st century A.D.,  Medium: Terracotta,  Dimensions: Overall: 1 5/8 x 4 7/8 in. (4.1 x 12.4 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2066
tempObjectNumber: 11, Title: Vase fragment,  Period: Early Minoan II,  Culture: Minoan,  Medium: Terracotta,  Dimensions: 1 15/16 × 2 15/16 × 1 1/8 in. (4.9 × 7.5 × 2.9 cm),  Classification: Vases,  Credit Line: Gift of the American Exploration Society 1907,  Accession Number: 07.232.124
tempObjectNumber: 12, Title: Vase fragment,  Culture: East Greek/Sardis Lydian,  Medium: Terracotta,  Dimensions: Overall: 3 3/8 x 1in. (8.6 x 2.5cm),  Classification: Vases,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.263
tempObjectNumber: 13, Title: Silver ring with glass paste scarab,  Period: Archaic,  Date: 6th–5th century B.C.,  Culture: Greek or Cypriot,  Medium: Silver glass paste,  Dimensions: Other: 1 5/16 in. (3.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4169
tempObjectNumber: 14, Title: Focolare bowl,  Culture: Etruscan,  Medium: Terracotta,  Dimensions: Other (diameter of mouth): 3 1/2in. (8.9cm),  Classification: Vases,  Credit Line: Purchase by subscription 1896,  Accession Number: 96.18.116i
tempObjectNumber: 15, Title: Fragment of a limestone funerary stele with a seated sphinx,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 12 1/2 x 14 x 4 1/2 in. (31.8 x 35.6 x 11.4 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2597
tempObjectNumber: 16, Title: Fragments of a terracotta kylix (drinking cup),  Attribution: Euthymides,  Period: Archaic,  Date: ca. 515 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure coral red,  Classification: Vases,  Credit Line: Gift of Dietrich von Bothmer 1977,  Accession Number: 1977.192.2a–d
tempObjectNumber: 17, Title: Terracotta skyphos (deep drinking cup) with lid,  Period: Archaic,  Date: 6th century B.C.,  Culture: Lydian,  Medium: Terracotta,  Dimensions: H. without cover  3 7/8 in. (9.9 cm),  Classification: Vases,  Credit Line: Gift of The American Society for the Exploration of Sardis 1914,  Accession Number: 14.30.8a b
tempObjectNumber: 18, Title: Terracotta head of a woman,  Period: Archaic,  Date: 6th century B.C.,  Culture: Greek,  Medium: Terracotta,  Dimensions: 4 1/4 in. x 3 5/8 in. (10.7 cm x 9.2 cm),  Classification: Terracottas,  Credit Line: Gift of the Archaeological Institute of America 1953,  Accession Number: 53.5.37
tempObjectNumber: 19, Title: Glass cup with indented sides,  Date: 1st–2nd century A.D.,  Culture: Roman,  Medium: Glass; blown and cut,  Dimensions: Diameter: 2 7/8 in. (7.3 cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.221
tempObjectNumber: 20, Title: Bead flat,  Medium: Clay glazed,  Dimensions: Other: 3/4 x 5/8 x 5/16 in. (2 x 1.6 x 0.8 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4538
tempObjectNumber: 21, Title: Terracotta lekanis (dish),  Attribution: the V. and A. Group,  Period: Late Classical,  Date: ca. 365–350 B.C.,  Culture: Greek South Italian Apulian,  Medium: Terracotta; red-figure,  Dimensions: diameter  18 in. (45.7 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.242
tempObjectNumber: 22, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 1 15/16 x 1 3/16 in. (4.9 x 3 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1637
tempObjectNumber: 23, Title: Bead,  Medium: Glass,  Dimensions: Height: 7/16 x 1/2 in. (1.2 x 1.3 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.707
tempObjectNumber: 24, Title: Bottle,  Period: Late Bronze Age ?,  Date: ca. 1600–1050 B.C.,  Culture: Cypriot,  Medium: Faience,  Dimensions: Diam. of foot: 2 5/8 in. (6.6 cm),  Classification: Miscellaneous-Faience,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5079
tempObjectNumber: 25, Title: Glass pourer flask,  Period: Early to Mid Imperial,  Date: 1st–2nd century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: Other: 3 3/8 in. (8.6 cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5775
tempObjectNumber: 26, Title: Skyphos,  Period: Late Classical,  Date: ca. 350–300 B.C.,  Culture: Greek South Italian Apulian,  Medium: Terracotta,  Dimensions: 3 3/4in. (9.5cm),  Classification: Vases,  Credit Line: Gift of L. P. di Cesnola 1876,  Accession Number: 76.12.5
tempObjectNumber: 27, Title: Glass head pendant,  Period: Archaic or Classical,  Date: 6th–5th century B.C.,  Culture: Phoenician,  Medium: Glass; rod-formed and applied,  Dimensions: Other: 1 1/8 x 3/4 x 5/8 in. (2.9 x 1.9 x 1.6 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.736
tempObjectNumber: 28, Title: Vase fragment,  Period: Early Minoan III,  Culture: Minoan,  Medium: Terracotta,  Dimensions: 1 3/8 × 1 15/16 × 3/16 in. (3.6 × 4.9 × 0.4 cm),  Classification: Vases,  Credit Line: Gift of the American Exploration Society 1907,  Accession Number: 07.232.81
tempObjectNumber: 29, Title: Mosaic glass inlay,  Period: Hellenistic,  Date: 1st century B.C.–1st century A.D.,  Culture: Egyptian Roman,  Medium: Glass; cast,  Dimensions: Other: 1 5/16 in. (3.3 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.377
tempObjectNumber: 30, Title: Plate,  Medium: Terracotta,  Dimensions: width    18.80 cm.,  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1905
tempObjectNumber: 31, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 13/16 x 1 3/8 in. (2.1 x 3.5 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1869
tempObjectNumber: 32, Title: Plate miniature,  Culture: Greek,  Medium: Terracotta,  Dimensions: Other: 1 3/16in. (3cm),  Classification: Vases,  Accession Number: 20.263.4
tempObjectNumber: 33, Title: Focolare bowl,  Culture: Etruscan,  Medium: Terracotta,  Dimensions: Other (diameter of mouth): 3 1/2in. (8.9cm),  Classification: Vases,  Credit Line: Purchase by subscription 1896,  Accession Number: 96.18.116g
tempObjectNumber: 34, Title: Terracotta krater (mixing bowl),  Period: Archaic,  Date: 6th century B.C.,  Culture: Lydian,  Medium: Terracotta,  Dimensions: diameter of mouth  11 1/16 in. (28.1 cm),  Classification: Vases,  Credit Line: Gift of The American Society for the Exploration of Sardis 1916,  Accession Number: 16.75.4
tempObjectNumber: 35, Title: Jug,  Period: Middle Cypriot,  Date: 1900–1600 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 10in. (25.4cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1088
