tempObjectNumber: 1, Title: Gold earring with head of a bull,  Period: Classical or Hellenistic,  Date: 4th–3rd century B.C.,  Culture: Greek,  Medium: Gold,  Dimensions: Diam.: 11/16 in. (1.7 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3446
tempObjectNumber: 2, Title: Lead disk with a hole in the center,  Period: Archaic,  Date: 6th–5th century B.C.,  Culture: Greek Laconian,  Medium: Lead,  Classification: Miscellaneous-Lead,  Credit Line: Gift of A. J. B. Wace 1924,  Accession Number: 24.195.156
tempObjectNumber: 3, Title: Seated female figurine,  Period: Late Archaic,  Date: Early 5th century B.C.,  Medium: Terracotta; mold-made,  Dimensions: H. 5 in. (12.7 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1586
tempObjectNumber: 4, Title: Seal,  Culture: Minoan Crete,  Medium: Serpentine,  Dimensions: Other: 5/8 x 1 3/8 x 1/2 in. (1.6 x 3.5 x 1.2 cm),  Classification: Gems,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.288
tempObjectNumber: 5, Title: Gold earring with pendant,  Period: Mid Imperial,  Date: 2nd century A.D.,  Culture: Roman,  Medium: Gold,  Dimensions: Other: 5/16 x 3/16 x 15/16 in. (0.7 x 0.4 x 2.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3773
tempObjectNumber: 6, Title: Glass flask,  Period: Mid Imperial,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: H. 9 in. (22.9 cm); diameter 5 15/16 in. (15 cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.77
tempObjectNumber: 7, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 1 3/8 x 7/8 in. (3.4 x 2.2 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.2018
tempObjectNumber: 8, Title: Terracotta lamp,  Date: ca. A.D. 40–100,  Culture: Roman Cypriot,  Medium: Terracotta; mold-made,  Dimensions: H. 15/16 in. (2.4 cm); length  3 11/16 in. (9.4 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1824
tempObjectNumber: 9, Title: Glass jug,  Period: Early to Mid Imperial,  Date: late 1st–2nd century A.D.,  Culture: Roman,  Medium: Glass; blown in a dip mold and tooled,  Dimensions: Height: 7 15/16 in. (20.2 cm),  Classification: Glass,  Credit Line: Gift of Henry G. Marquand 1881,  Accession Number: 81.10.13
tempObjectNumber: 10, Title: Mosaic glass fragment,  Period: Early Imperial,  Date: late 1st century B.C.–early 1st century A.D.,  Culture: Roman,  Medium: Glass; cast,  Dimensions: Overall: 1 5/8 x 2 in. (4.1 x 5.1 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1787
tempObjectNumber: 11, Title: Earring with pendant and disc,  Medium: Gold,  Dimensions: Other: 7/16 x 3/8 x 1 5/16 in. (1.1 x 0.9 x 3.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3790
tempObjectNumber: 12, Title: Fragment of a terracotta kylix (drinking cup),  Period: Classical,  Date: mid-5th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: Other: 2 x 3 1/8 in. (5.1 x 8 cm),  Classification: Vases,  Credit Line: Gift of the Honorable Iris Cornelia Love 2011,  Accession Number: 2011.603.5
tempObjectNumber: 13, Title: Terracotta lamp,  Period: Early Imperial,  Date: late 1st century B.C.–early 1st century A.D.,  Culture: Roman,  Medium: Terracotta; mold-made,  Dimensions: Overall: 1 1/4 x 4 1/8in. (3.2 x 10.5cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2027
tempObjectNumber: 14, Title: Bead control,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 5/16 x 15/16 x 3/16 in. (0.8 x 2.3 x 0.4 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3188
tempObjectNumber: 15, Title: Terracotta kylix (drinking cup),  Attribution: the Painter of New York GR 576,  Period: Classical,  Date: ca. 480 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: H.: 3 x 9 7/16 in. (7.6 x 24 cm),  Classification: Vases,  Credit Line: Purchase 1896,  Accession Number: 96.9.23
tempObjectNumber: 16, Title: Skyphos,  Period: Geometric,  Date: ca. 800–750 B.C.,  Culture: Greek Attic,  Medium: Terracotta,  Dimensions: 2 11/16in. (6.8cm),  Classification: Vases,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.286
tempObjectNumber: 17, Title: Intaglio,  Date: 1st century B.C.–3rd century A.D.,  Culture: Roman,  Medium: Jasper red,  Dimensions: Other: 7/16 x 1/2 x 1/8 in. (1.1 x 1.2 x 0.3 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.999
tempObjectNumber: 18, Title: Bronze rod tripod stand,  Period: Archaic,  Date: early 6th century B.C.,  Culture: Greek,  Medium: Bronze,  Dimensions: Overall: 29 5/8 x 17 1/2 in. (75.2 x 44.5 cm),  Classification: Bronzes,  Credit Line: Gift of Mr. and Mrs. Klaus G. Perls 1997,  Accession Number: 1997.145.1
tempObjectNumber: 19, Title: Bronze patera (salver),  Period: Archaic,  Date: ca. 550 B.C.,  Culture: Etruscan,  Medium: Bronze,  Dimensions: H. 2 3/8 in. (6 cm) diameter 18 7/16 in. (46.8 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1903,  Accession Number: 03.23.4
tempObjectNumber: 20, Title: Bead ornaments circular 37,  Period: Migration,  Date: 1st half of the 5th century A.D.,  Culture: East Germanic or nomadic (?),  Medium: Gold,  Dimensions: Type C: 1/16 × 3/8 in. (0.2 × 1 cm),  Classification: Gold and Silver,  Credit Line: Purchase 1898,  Accession Number: 98.11.72
tempObjectNumber: 21, Title: Pinhead,  Date: 1st century B.C.–5th century A.D.,  Culture: Roman,  Medium: Glass,  Dimensions: Height: 5/16 x 1 in. (0.8 x 2.6 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.626
tempObjectNumber: 22, Title: Bronze portrait bust of a boy,  Period: Hellenistic or Imperial,  Date: late 2nd century B.C.–2nd century A.D.,  Culture: Greek or Roman,  Medium: Bronze,  Dimensions: H. 2 5/8 in. (6.7 cm),  Classification: Bronzes,  Credit Line: Bequest of Rupert L. Joseph 1960,  Accession Number: 60.55.78
tempObjectNumber: 23, Title: Jug,  Period: Cypro-Geometric III,  Date: 850–750 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: Other (rim): 3 1/8in. (8cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.523
