tempObjectNumber: 1, Title: Stone spindle whorl,  Period: Early Minoan III-Middle Minoan I,  Date: ca. 2400–1900 B.C.,  Culture: Minoan,  Medium: Stone ?,  Dimensions: Diameter 7/8 in. (2.1 cm); H. 5/8 in. (1.5 cm),  Classification: Miscellaneous-Stone,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.398
tempObjectNumber: 2, Title: Limestone handle of a patera or a fire shovel ending in a ram’s head,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 3 x 2 1/2 x 9 1/8 in. (7.6 x 6.4 x 23.2 cm),  Classification: Cesnola Inscriptions,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2367
tempObjectNumber: 3, Title: Silver tetradrachm of Demetrios Poliorketes,  Period: Hellenistic,  Date: 300–294 BC,  Medium: Silver,  Dimensions: Diameter: 1 × 1/8 in. 0.6oz. (2.6 × 0.3 cm 16.68g),  Classification: Coins,  Credit Line: Gift of J. Pierpont Morgan 1905,  Accession Number: 05.44.399
tempObjectNumber: 4, Title: Seal,  Culture: Minoan,  Medium: Steatite,  Dimensions: Other: 3/4 x 5/16 in. (1.9 x 0.7 cm),  Classification: Gems,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.346
tempObjectNumber: 5, Title: Vase fragment,  Culture: Etruscan,  Medium: Terracotta,  Dimensions: Overall: 1 3/4 x 11 5/8in. (4.5 x 29.5cm),  Classification: Vases,  Credit Line: Rogers Fund 1916,  Accession Number: 16.174.34.1
tempObjectNumber: 6, Title: Glass flask,  Period: Late Imperial,  Date: 3rd–4th century A.D.,  Culture: Roman,  Medium: Glass; blown and cut,  Dimensions: H.: 7 13/16 in. (19.9 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1237
tempObjectNumber: 7, Title: Vase fragment,  Period: Geometric,  Date: ca. 1100–700 B.C.,  Culture: Greek Laconian,  Medium: Terracotta,  Dimensions: 1 3/4 × 1 3/4 × 1/4 in. (4.5 × 4.4 × 0.6 cm),  Classification: Vases,  Credit Line: Gift of A. J. B. Wace 1924,  Accession Number: 24.195.200
tempObjectNumber: 8, Title: Gold and carnelian boat-shaped earring,  Period: Classical,  Date: 5th–4th century B.C.,  Culture: Greek,  Medium: Gold carnelian,  Dimensions: Other: 15/16in. (2.4cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3245
tempObjectNumber: 9, Title: Fibula,  Medium: Bronze,  Dimensions: Other: 1 1/2 in. (3.8 cm),  Classification: Bronzes,  Credit Line: Purchase 1896,  Accession Number: 96.9.306
tempObjectNumber: 10, Title: Sard ring stone,  Period: Late Republican or Imperial,  Date: ca. 2nd century B.C.–3rd century A.D.,  Culture: Roman,  Medium: Sard,  Dimensions: Length: 1/2 in. (1.2 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.442
tempObjectNumber: 11, Title: Bronze patera handle in the form of a young woman,  Period: Archaic,  Date: last quarter of 6th century B.C.,  Culture: Greek,  Medium: Bronze,  Dimensions: H. 7 1/4 in. (18.5 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1946,  Accession Number: 46.11.6
tempObjectNumber: 12, Title: Gold pendant in the form of a vase,  Period: Hellenistic,  Date: 2nd century B.C.,  Culture: Greek,  Medium: Gold,  Dimensions: Other: 1 1/2 in. (3.8 cm),  Classification: Gold and Silver,  Credit Line: Purchase 1897,  Accession Number: 97.28.6
tempObjectNumber: 13, Title: Vase fragment,  Period: Neolithic first period,  Date: ca. 4000–3000 B.C.,  Culture: Neolithic Hagiorgetika,  Medium: Terracotta,  Dimensions: length  2 1/4in. (5.8cm),  Classification: Vases,  Credit Line: Anonymous Gift 1930,  Accession Number: 30.119.74
tempObjectNumber: 14, Title: Gold swivel ring with carnelian scarab,  Period: Classical,  Date: 5th century B.C.,  Culture: Etruscan,  Medium: gold,  Dimensions: Diam.: 1 in. (2.5 cm),  Classification: Gems,  Credit Line: Rogers Fund 1921,  Accession Number: 21.88.158
tempObjectNumber: 15, Title: Bronze cista (toiletries box),  Period: Hellenistic,  Date: ca. 325–300 B.C.,  Culture: Praenestine,  Medium: Bronze,  Dimensions: H. 11 5/8 in. (29.5 cm); diameter 9 5/8 in. (24.5 cm),  Classification: Bronzes,  Credit Line: Purchase by subscription 1896,  Accession Number: 96.18.1a b
tempObjectNumber: 16, Title: Vase fragment,  Culture: Roman Gaul,  Medium: Terracotta,  Dimensions: 3 5/16 × 5 1/4 × 3/8 in. (8.4 × 13.4 × 1 cm),  Classification: Vases,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1982
