tempObjectNumber: 1, Title: Bronze beaked oinochoe (jug),  Period: Archaic,  Date: late 6th century B.C.,  Culture: Etruscan,  Medium: Bronze,  Dimensions: H.: 6 x 3 3/8 in. (15.2 x 8.6 cm),  Classification: Bronzes,  Credit Line: Purchase David L. Klein Jr. Memorial Foundation Inc. Gift 1982,  Accession Number: 1982.11.17
tempObjectNumber: 2, Title: Faience bowl,  Period: Hellenistic,  Date: 2nd–1st century B.C.,  Culture: Greek Ptolemaic,  Medium: faience,  Dimensions: ,  Classification: Miscellaneous-Faience,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.2536
tempObjectNumber: 3, Title: Limestone head of a bearded male votary,  Period: Early Hellenistic,  Date: 4th–3rd century B.C.,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 11 x 7 1/2 x 7 1/2 in. (27.9 x 19.1 x 19.1 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2788
tempObjectNumber: 4, Title: Jug,  Period: Cypro-Archaic I,  Date: 750–600 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 6 3/4in. (17.2cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.547
tempObjectNumber: 5, Title: Vase fragment,  Culture: East Greek/Sardis Lydian,  Medium: Terracotta,  Dimensions: Overall: 3 3/4 x 3 7/8in. (9.5 x 9.9cm),  Classification: Vases,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.174
tempObjectNumber: 6, Title: Earring-hook type with disc,  Medium: Gold,  Dimensions: Diameter: 9/16 × 3/16 in. (1.4 × 0.4 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3998
tempObjectNumber: 7, Title: Bead ornaments 10,  Period: Early Hellenistic,  Date: late 4th–3rd century B.C.,  Culture: Greek South Italian,  Medium: Gold,  Dimensions: Diameter (average diameter ): 1/2 in. (1.2 cm),  Classification: Gold and Silver,  Credit Line: Purchase by subscription 1895,  Accession Number: 95.15.329
tempObjectNumber: 8, Title: Lead grille or ornament,  Period: Archaic,  Date: 6th–5th century B.C.,  Culture: Greek Laconian,  Medium: Lead,  Classification: Miscellaneous-Lead,  Credit Line: Gift of A. J. B. Wace 1924,  Accession Number: 24.195.126
tempObjectNumber: 9, Title: Gold necklace,  Period: Late Classical or Hellenistic,  Date: 4th–early 3rd century B.C.,  Culture: Greek,  Medium: Gold,  Dimensions: Other: 11 5/8 in. (29.5 cm),  Classification: Gold and Silver,  Credit Line: Funds from various donors 1921,  Accession Number: 21.23
tempObjectNumber: 10, Title: Fragmentary bronze double axe,  Period: Early Minoan II-Late Minoan I,  Date: ca. 2900–1450 B.C.,  Culture: Minoan,  Medium: Bronze,  Dimensions: W. 2 1/2 in. (6.5 cm.),  Classification: Bronzes,  Credit Line: Gift of American Exploration Society 1907,  Accession Number: 07.232.11
tempObjectNumber: 11, Title: Beads 14,  Culture: Roman,  Medium: Glass,  Dimensions: Diameter (Smallest bead): 9/16 in. (1.5 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.521
tempObjectNumber: 12, Title: Terracotta vessel fragment with grass motif,  Period: Late Minoan I,  Date: ca. 1600–1450 B.C.,  Culture: Minoan,  Medium: Terracotta; Dark-on-light ware,  Dimensions: Overall: 1 3/8 x 3 1/2in. (3.5 x 8.9cm),  Classification: Vases,  Credit Line: Gift of Ashmolean Museum by exchange 1911,  Accession Number: 11.186.45
tempObjectNumber: 13, Title: Bronze mirror handle (?) with Aphrodite,  Period: Imperial,  Date: ca. 1st–2nd century A.D.,  Culture: Roman,  Medium: Bronze,  Dimensions: H. 3 11/16 in. (9.3 cm),  Classification: Bronzes,  Credit Line: Bequest of Mrs. Lucy W. Drexel 1889,  Accession Number: 89.2.555
tempObjectNumber: 14, Title: Terracotta trefoil oinochoe (jug),  Period: Archaic,  Date: ca. 550 B.C.,  Culture: Etruscan,  Medium: Terracotta; bucchero pesante,  Dimensions: H. 11 5/16 in. (28.8 cm),  Classification: Vases,  Credit Line: Rogers Fund 1921,  Accession Number: 21.88.161
tempObjectNumber: 15, Title: Lekythos,  Period: Classical,  Date: ca. 460 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure white-ground,  Dimensions: diameter  3 15/16 in. (10 cm),  Classification: Vases,  Credit Line: Gift of Ernest Brummer 1957,  Accession Number: 57.12.24
tempObjectNumber: 16, Title: Earring-hook type with disc,  Medium: Gold,  Dimensions: Other: 5/16 × 1/4 × 9/16 in. (0.7 × 0.7 × 1.4 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3987
tempObjectNumber: 17, Title: Rock crystal bottle,  Period: Classical or Hellenistic,  Date: ca. 5th–2nd century B.C.,  Culture: Cypriot or Phoenician,  Medium: Rock crystal,  Dimensions: H.: 3 1/4 in. (8.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3600
tempObjectNumber: 18, Title: Loom weight,  Culture: East Greek/Sardis Lydian,  Medium: Terracotta,  Dimensions: length  2 in. (5.1 cm),  Classification: Terracottas,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.88
tempObjectNumber: 19, Title: Intaglio,  Date: 1st century B.C.–3rd century A.D.,  Culture: Roman,  Medium: Carnelian,  Dimensions: Other: 5/8 x 1/2 x 3/16 in. (1.6 x 1.3 x 0.4 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.470
tempObjectNumber: 20, Title: Ring with millefiori,  Medium: Bronze glass,  Dimensions: Other: 7/8 × 1 1/16 × 9/16 in. (2.3 × 2.6 × 1.5 cm),  Classification: Gold and Silver,  Credit Line: Purchase by subscription 1895,  Accession Number: 95.15.315
tempObjectNumber: 21, Title: Marble grave stele of a young woman and servant,  Period: Classical,  Date: ca. 400–390 B.C.,  Culture: Greek Attic,  Medium: Marble Pentelic,  Dimensions: H. 70 1/16 in. (178 cm),  Classification: Stone Sculpture,  Credit Line: Fletcher Fund 1936,  Accession Number: 36.11.1
tempObjectNumber: 22, Title: Amphora,  Period: Middle Cypriot,  Date: 1900–1600 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 11 3/8in. (28.9cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.781
tempObjectNumber: 23, Title: Gold earring with pelta disc and pendant,  Period: Mid Imperial,  Date: 2nd century A.D.,  Culture: Roman,  Medium: Gold,  Dimensions: Other: 3/8 x 3/8 x 15/16 in. (1 x 0.9 x 2.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3764
tempObjectNumber: 24, Title: Sardonyx ring stone,  Period: Late Republican or Imperial,  Date: ca. 1st century B.C.–3rd century A.D.,  Culture: Roman,  Medium: Sardonyx,  Dimensions: Length: 13/16 in. (2 cm),  Classification: Gems,  Credit Line: Gift of John Taylor Johnston 1881,  Accession Number: 81.6.99
tempObjectNumber: 25, Title: Oinochoe,  Period: Hellenic,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: H.: 13 3/8 in. (34 cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.602
tempObjectNumber: 26, Title: Mirror,  Medium: Bronze,  Dimensions: Diam.: 4 7/8 in. (12.4 cm),  Classification: Bronzes,  Credit Line: Purchase 1896,  Accession Number: 96.9.372
tempObjectNumber: 27, Title: Amulet hawk,  Medium: Clay glazed,  Dimensions: Other: 11/16 x 1/4 x 9/16 in. (1.8 x 0.6 x 1.5 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4499
tempObjectNumber: 28, Title: Skyphos,  : Related to the Manchester Painter,  Period: Late Classical,  Date: ca. 350–320 B.C.,  Culture: Greek South Italian Campanian,  Medium: Terracotta; red-figure,  Dimensions: Diameter: 6 1/4 × 4 1/4 in. (15.9 × 10.8 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.219
tempObjectNumber: 29, Title: Terracotta stemmed pyxis (box for cosmetics or toliet articles),  Attribution: the Geladakis Painter,  Period: Middle Corinthian,  Date: ca. 590–570 B.C.,  Culture: Greek Corinthian,  Medium: Terracotta; black-figure,  Dimensions: H.: 10 1/2 in. (26.7 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.14
tempObjectNumber: 30, Title: Marble head of a veiled goddess,  Period: Hellenistic,  Date: late 4th or 3rd century B.C.,  Culture: Greek,  Medium: Marble,  Dimensions: Overall: 12 7/8 x 11 x 12 1/4 in. (32.7 x 27.9 x 31.1 cm),  Classification: Stone Sculpture,  Credit Line: Gift of Brian T. Aitken 2002 and on the occasion of the reinstallation of the Greek and Roman galleries 2007,  Accession Number: 2002.604
tempObjectNumber: 31, Title: Fibula boat-shaped type,  Medium: Bronze,  Dimensions: Other: 1 13/16 in. (4.6 cm),  Classification: Bronzes,  Credit Line: Purchase 1896,  Accession Number: 96.9.335
tempObjectNumber: 32, Title: Terracotta neck-amphora (jar),  Attribution: the Medea Group,  Period: Archaic,  Date: ca. 520 B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: diameter of foot  4 7/16 in. (11.2 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1956,  Accession Number: 56.171.21
tempObjectNumber: 33, Title: Glass dish,  Period: Early Imperial Flavian,  Date: 2nd half of the 1st century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: Overall: 15/16 × 7 1/4 in. (2.4 × 18.4 cm),  Classification: Glass,  Credit Line: Gift of Henry G. Marquand 1881,  Accession Number: 81.10.47
tempObjectNumber: 34, Title: Bronze statuette of Neptune,  Period: Early Imperial,  Date: early 1st century A.D.,  Culture: Roman,  Medium: Bronze,  Dimensions: Overall: 4 7/16 x 1 7/8 x 2 15/16 in. (11.3 x 4.8 x 7.4 cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1907,  Accession Number: 07.286.93
tempObjectNumber: 35, Title: Head,  Period: Classical,  Date: 5th century B.C.,  Culture: Italic,  Medium: Amber,  Dimensions: Overall: 1 7/16 x 1 1/8 x 1 3/16 in. (3.6 x 2.9 x 3 cm),  Classification: Miscellaneous-Amber,  Credit Line: Purchase Renée E. and Robert A. Belfer Patti Cadby Birch and The Joseph Rosen Foundation Inc. Gifts and Harris Brisbane Dick Fund 1992,  Accession Number: 1992.11.15
tempObjectNumber: 36, Title: Gold-band glass lid fragment,  Date: late 1st century B.C.–early 1st century A.D.,  Culture: Roman,  Medium: Glass; cast and cut,  Dimensions: Overall: 1 1/8 x 1 15/16 in. (2.9 x 4.9 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.396.24
tempObjectNumber: 37, Title: Limestone plinth with the left foot of a statue of Zeus,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 7 1/2 x 24 x 14 1/2 in. (19.1 x 61 x 36.8 cm),  Classification: Cesnola Inscriptions,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2403
tempObjectNumber: 38, Title: Limestone plinth with the feet of a male statuette,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 3 1/2 x 7 1/2 x 8 3/4 in. (8.9 x 19.1 x 22.2 cm),  Classification: Cesnola Inscriptions,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2336
tempObjectNumber: 39, Title: Cup,  Period: Geometric,  Date: 8th century B.C.,  Culture: Greek Attic,  Medium: Terracotta,  Dimensions: 1 7/8in. (4.7cm),  Classification: Vases,  Credit Line: Gift of the Greek Government 1930,  Accession Number: 30.118.11
tempObjectNumber: 40, Title: Silver bowl,  Period: Late Archaic–Classical,  Date: 6th century B.C.,  Culture: Cypriot,  Medium: Silver,  Dimensions: diameter  4 1/16 in. (10.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4562
tempObjectNumber: 41, Title: Carnelian ring stone,  Period: Late Republican or Imperial,  Date: ca. 1st century B.C.–3rd century A.D.,  Culture: Roman,  Medium: Sard,  Dimensions: Length: 5/8 in. (1.6 cm),  Classification: Gems,  Credit Line: Gift of John Taylor Johnston 1881,  Accession Number: 81.6.49
tempObjectNumber: 42, Title: Vase fragment,  Culture: Neolithic,  Medium: Terracotta,  Dimensions: 1 1/8 × 2 3/8 × 5/16 in. (2.9 × 6 × 0.7 cm),  Classification: Vases,  Credit Line: Gift of Gisela M. A. Richter 1923,  Accession Number: 23.121.27
tempObjectNumber: 43, Title: Beads 13,  Medium: Glass,  Dimensions: Other (smallest losenge): 5/16 x 3/16 in. (0.9 x 0.5 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1221
tempObjectNumber: 44, Title: Flask lentoid,  Period: Late Cypriot,  Date: 1600–1050 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 8 7/8in. (22.6cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1313
tempObjectNumber: 45, Title: Burnt Chalcedony Rectangular Prism,  Period: Middle Minoan II,  Date: ca. 1800–1700 B.C.,  Culture: Minoan,  Medium: Chalcedony burnt,  Dimensions: Other: 5/8 in. (1.7 cm),  Classification: Gems,  Credit Line: Bequest of Richard B. Seager 1926,  Accession Number: 26.31.155
tempObjectNumber: 46, Title: Pendant in the form of Hathor's head,  Culture: Cypriot,  Medium: Silver,  Dimensions: Other: 9/16 x 7/16 x 3/16 in. (1.5 x 1.1 x 0.5 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3234
tempObjectNumber: 47, Title: Mosaic glass fragment,  Culture: Roman,  Medium: Glass,  Dimensions: Other: 11/16 x 1 in. (1.7 x 2.5 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1923
tempObjectNumber: 48, Title: Limestone hand holding a pomegranate,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 3 1/2 x 1 7/8 x 2 7/8 in. (8.9 x 4.8 x 7.3 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2714
tempObjectNumber: 49, Title: Bronze mirror,  Period: Classical,  Date: ca. 350–300 B.C.,  Culture: Etruscan,  Medium: Bronze,  Dimensions: 9 1/4 x 6 11/16in. (23.5 x 17cm),  Classification: Bronzes,  Credit Line: Rogers Fund 1922,  Accession Number: 22.139.61
tempObjectNumber: 50, Title: Goblet,  Period: Early Cypriot,  Date: 2500–1900 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: Other: 3 3/4in. (9.5cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1265
tempObjectNumber: 51, Title: Terracotta lekanis (covered dish),  : Connected with the Otchët Group,  Period: Classical,  Date: ca. 400 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: Other (total height): 7 9/16 x 11 3/4in. (19.2 x 29.9cm),  Classification: Vases,  Credit Line: Rogers Fund 1917,  Accession Number: 17.230.42a b
