tempObjectNumber: 1, Title: Vase fragment,  Period: Archaic,  Date: 7th century B.C.,  Culture: East Greek,  Medium: Terracotta,  Dimensions: 13/16 × 13/16 × 1/8 in. (2 × 2.1 × 0.3 cm),  Classification: Vases,  Credit Line: Gift of Elinor R. Price 1926,  Accession Number: 26.211.9
tempObjectNumber: 2, Title: Axehead,  Period: Early Bronze Age,  Date: ca. 3200–2000 B.C.,  Culture: Cypriot,  Medium: Bronze,  Dimensions: Other: 4 1/16in. (10.3cm),  Classification: Bronzes,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.5394
tempObjectNumber: 3, Title: Terracotta Hadra hydria (water jar),  Period: Hellenistic,  Date: 3rd century B.C.,  Culture: Greek Egypt Alexandria-Hadra,  Medium: Terracotta; white-ground,  Dimensions: Overall: 15 x 9 5/8 in. (38.1 x 24.4 cm),  Classification: Vases,  Credit Line: Purchase 1890,  Accession Number: 90.9.59
tempObjectNumber: 4, Title: Bracelet,  Period: Geometric,  Date: 9th–8th century B.C.,  Culture: Italic Villanovan,  Medium: Bronze,  Dimensions: Diam.: 3 3/8 in. (8.6 cm),  Classification: Bronzes,  Credit Line: Gift of Mr. and Mrs. Jonathan P. Rosen 1991,  Accession Number: 1991.171.43
tempObjectNumber: 5, Title: Intaglio,  Date: 1st century B.C.–3rd century A.D.,  Culture: Roman,  Medium: Glass green,  Dimensions: Other: 11/16 x 1/2 x 1/16 in. (1.8 x 1.2 x 0.2 cm),  Classification: Gems,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.40
tempObjectNumber: 6, Title: Intaglio,  Medium: Sard,  Dimensions: Other: 13/16 x 5/8 x 1/8 in. (2 x 1.6 x 0.4 cm),  Classification: Gems,  Credit Line: Gift of John Taylor Johnston 1881,  Accession Number: 81.6.238
tempObjectNumber: 7, Title: Glass dish,  Period: Late Imperial,  Date: 4th century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: Diam.: 6 5/8 x 3 5/8 in. (16.8 x 9.2 cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.298
tempObjectNumber: 8, Title: Pendant: winged female head,  Period: Classical,  Date: 5th century B.C.,  Culture: Italic,  Medium: Amber,  Dimensions: H.: 1 5/8 x 2 15/16 in. (4.1 x 7.5 cm),  Classification: Miscellaneous-Amber,  Credit Line: Rogers Fund 1923,  Accession Number: 23.160.97
tempObjectNumber: 9, Title: Lamp in the form of a grotesque head,  Culture: East Greek/Sardis Lydian,  Medium: Terracotta,  Dimensions: Overall: 2 x 5 in. (5.1 x 12.7 cm),  Classification: Terracottas,  Credit Line: Gift of The American Society for the Excavation of Sardis 1926,  Accession Number: 26.199.58
tempObjectNumber: 10, Title: Glass jug,  Period: Early to Mid Imperial,  Date: 1st–2nd century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: Diam.: 1 x 3 3/8 x 1 5/8 in. (2.5 x 8.6 x 4.1 cm),  Classification: Glass,  Credit Line: Gift of Henry G. Marquand 1881,  Accession Number: 81.10.113
tempObjectNumber: 11, Title: Earring crescent-shaped,  Medium: Gold,  Dimensions: Other: 9/16 × 13/16 × 1/8 in. (1.4 × 2 × 0.4 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3868
tempObjectNumber: 12, Title: Terracotta oinochoe (jug),  Period: Late Geometric–Early Protocorinthian,  Date: ca. 725–690 B.C.,  Culture: Greek Corinthian,  Medium: Terracotta,  Dimensions: H. as preserved  7 11/16 in. (19.5 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1924,  Accession Number: 24.97.22
tempObjectNumber: 13, Title: Gold and pearl earring (one of a pair),  Period: Late Imperial,  Date: 3rd century A.D.,  Culture: Roman Cypriot,  Medium: Gold pearl,  Dimensions: Other: 1 1/2 in. (3.8 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3854
tempObjectNumber: 14, Title: Glass pin,  Period: Early Imperial,  Date: 1st century A.D.,  Culture: Roman,  Medium: Glass; drawn and tooled,  Dimensions: Diameter (diameter of head): 1/4 in. (0.7 cm),  Classification: Glass,  Credit Line: Bequest of Mary Anna Palmer Draper 1914,  Accession Number: 15.43.263
tempObjectNumber: 15, Title: Roundel medallion with head of Herakles,  Medium: Glass gold ?,  Dimensions: Diameter: 2 3/16 × 5/16 in. (5.6 × 0.9 cm),  Classification: Glass,  Credit Line: Gift of J. Pierpont Morgan 1917,  Accession Number: 17.194.1493
tempObjectNumber: 16, Title: Earring with pendant,  Medium: Gold,  Dimensions: Other: 5/16 x 7/16 x 1 1/4 in. (0.8 x 1.1 x 3.2 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3789
tempObjectNumber: 17, Title: Marble portrait bust of a woman,  Period: Trajanic,  Date: ca. A.D. 100–120,  Culture: Roman,  Medium: Marble,  Dimensions: H. 22 5/8 in. (57.4 cm),  Classification: Stone Sculpture,  Credit Line: Rogers Fund 1914,  Accession Number: 14.130.7
tempObjectNumber: 18, Title: Gold ring with a carnelian or glass intaglio,  Period: Mid or Late Imperial,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Gold,  Dimensions: diameter  1 1/4in. (3.2cm),  Classification: Gold and Silver,  Credit Line: Gift of Christos G. Bastis in honor of Philippe de Montebello 1995,  Accession Number: 1995.539.12
tempObjectNumber: 19, Title: Gold pendant capsule in the form of a male figure,  Period: Archaic-Classical,  Date: 6th–4th century B.C.,  Culture: Cypriot,  Medium: Gold,  Dimensions: Other: 1 1/8 in. (2.9 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3286
tempObjectNumber: 20, Title: Glass bracelet,  Period: Imperial,  Date: ca. 2nd–4th century A.D.,  Culture: Roman,  Medium: Glass; drawn and tooled,  Dimensions: Diam: 2 9/16 in. (6.5 cm),  Classification: Glass,  Credit Line: Edward C. Moore Collection Bequest of Edward C. Moore 1891,  Accession Number: 91.1.1523
tempObjectNumber: 21, Title: Limestone head of beardless male votary with wreath of leaves,  Period: Early Hellenistic,  Date: mid–3rd century B.C.,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 9 x 6 1/2 x 7 1/2 in. (22.9 x 16.5 x 19.1 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2806
tempObjectNumber: 22, Title: Ring,  Date: 1st century B.C.–3rd century A.D.,  Culture: Roman,  Medium: Sardonyx silver,  Dimensions: Other: 7/8 x 5/8 x 1/4 in. (2.2 x 1.7 x 0.6 cm),  Classification: Gems,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4278
tempObjectNumber: 23, Title: Terracotta kantharos (drinking cup with two high handles),  Period: Archaic,  Date: ca. 550 B.C.,  Culture: Greek Boeotian,  Medium: Terracotta; black-figure,  Dimensions: H.: 9 1/4 in. (23.5 cm),  Classification: Vases,  Credit Line: Rogers Fund 1906,  Accession Number: 06.1021.28
