tempObjectNumber: 1, Title: Bronze statuette of a mouse,  Period: Imperial,  Date: ca. 1st–3rd century A.D.,  Culture: Roman,  Medium: Bronze,  Dimensions: H. 2.16 cm,  Classification: Bronzes,  Credit Line: Bequest of Adra M. Newell 1966,  Accession Number: 67.154.4
tempObjectNumber: 2, Title: Silver fibula (fibula),  Period: Classical,  Date: 5th–4th century B.C.,  Culture: Greek,  Medium: Silver,  Dimensions: Other: 1 9/16 in. (4 cm),  Classification: Gold and Silver,  Credit Line: Gift of James J. Rorimer 1952,  Accession Number: 52.36
tempObjectNumber: 3, Title: Faience amulet of Ra Horakhty,  Period: Late Dynastic–Hellenistic,  Date: 664–30 B.C.,  Culture: Egyptian,  Medium: Clay glazed,  Dimensions: H.: 1 1/8 in. (2.8 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.4498
tempObjectNumber: 4, Title: Terracotta lamp,  Date: ca. A.D. 90–200,  Culture: Roman,  Medium: Terracotta; mold-made,  Dimensions: Overall: 13/16 x 3 5/16 in. (2.1 x 8.4 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2256
tempObjectNumber: 5, Title: Lead figure of a winged goddess possibly Artemis Orthia,  Period: Archaic,  Date: late 7th–6th century B.C.,  Culture: Greek Laconian,  Medium: Lead,  Classification: Miscellaneous-Lead,  Credit Line: Gift of A. J. B. Wace 1924,  Accession Number: 24.195.46
tempObjectNumber: 6, Title: Limestone head of beardless male votary,  Period: Hellenistic,  Date: late 3rd– 2nd century B.C.,  Culture: Cypriot,  Medium: Limestone,  Dimensions: H. 10 7/8 in. (27.6 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2817
tempObjectNumber: 7, Title: Upper part of the marble stele (grave marker) of Kallidemos,  Period: Late Classical,  Date: ca. 350–325 B.C.,  Culture: Greek Attic,  Medium: Marble,  Dimensions: Overall: 31 15/16 x 18 3/4in. (81.2 x 47.6cm),  Classification: Stone Sculpture,  Credit Line: Fletcher Fund 1925,  Accession Number: 25.78.30
tempObjectNumber: 8, Title: Silver tetradrachm of Demetrios Poliorketes,  Period: Hellenistic,  Date: ca. 289-288 B.C.,  Medium: Silver,  Dimensions: Diameter: 1 3/16 × 3/16 in. 0.6oz. (3 × 0.4 cm 17.23g),  Classification: Coins,  Credit Line: Gift of C. Ruxton Love Jr. 1967,  Accession Number: 67.265.30
tempObjectNumber: 9, Title: Terracotta stamnos (jar),  Attribution: the Copenhagen Painter or the Syriskos Painter,  Period: Classical,  Date: ca. 480 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Dimensions: H. 14 3/8 in. (36.5 cm); diameter of mouth  8 3/4 in. (22.2 cm); diameter of foot  5 15/16 in. (15.1 cm),  Classification: Vases,  Credit Line: Fletcher Fund 1956,  Accession Number: 56.171.50
tempObjectNumber: 10, Title: Silver simpulum (ladle),  Period: Late Republican,  Date: mid-1st century B.C.,  Culture: Roman,  Medium: Silver,  Dimensions: diameter of bowl  1 15/16in. (4.9cm),  Classification: Gold and Silver,  Credit Line: Rogers Fund 1920,  Accession Number: 20.49.5
tempObjectNumber: 11, Title: Earring crescent-shaped,  Medium: Gold,  Dimensions: Diameter: 5/8 × 1/8 in. (1.6 × 0.3 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3898
tempObjectNumber: 12, Title: Lid of a neck-amphora,  Period: Archaic,  Date: 6th century B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: Other: 8in. (20.3cm),  Classification: Vases,  Credit Line: Rogers Fund 1912,  Accession Number: 12.198.5
tempObjectNumber: 13, Title: Intaglio,  Culture: Roman,  Medium: Nicolo,  Dimensions: Other: 3/8 x 1/2 x 1/8 in. (1 x 1.3 x 0.3 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.810
tempObjectNumber: 14, Title: Glass perfume bottle,  Period: Mid Imperial,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Glass; blown,  Dimensions: Other: 2 5/8in. (6.7cm),  Classification: Glass,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.87
tempObjectNumber: 15, Title: Two fragments of a limestone sarcophagus lid with snakes,  Culture: Cypriot,  Medium: Limestone,  Dimensions: Overall: 8 x 11 1/2 x 8 1/4 in. (20.3 x 29.2 x 21 cm),  Classification: Stone Sculpture,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.2616
tempObjectNumber: 16, Title: Gold earring with ring and hook,  Period: Imperial,  Date: 2nd–3rd century A.D.,  Culture: Roman,  Medium: Gold,  Dimensions: Other: 7/8 in. (2.2 cm),  Classification: Gold and Silver,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.3923
tempObjectNumber: 17, Title: Two fragments of a terracotta kylix joins 1979.11.8,  : Signed by Hieron as potter Attributed to Makron,  Period: Archaic,  Date: ca. 490 B.C.,  Culture: Greek Attic,  Medium: Terracotta; red-figure,  Classification: Vases,  Credit Line: Purchase David L. Klein Jr. Memorial Foundation Inc. and Stuart Tray Gifts 1978,  Accession Number: 1978.11.7b c
tempObjectNumber: 18, Title: Fragment of a terracotta amphora (jar),  : Attributed possibly to the Painter of Vatican 365,  Period: Archaic,  Date: ca. 540–530 B.C.,  Culture: Greek Attic,  Medium: Terracotta; black-figure,  Dimensions: Overall: 3 7/16 x 5 1/16in. (8.7 x 12.9cm),  Classification: Vases,  Credit Line: Rogers Fund 1920,  Accession Number: 20.259
tempObjectNumber: 19, Title: Amphora,  Period: Cypro-Archaic I,  Date: 750–600 B.C.,  Culture: Cypriot,  Medium: Terracotta,  Dimensions: 26 7/8in. (68.3cm),  Classification: Vases,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.973
tempObjectNumber: 20, Title: Standing female figurine,  Period: Late Archaic,  Date: early 5th century B.C.,  Culture: Greek Rhodian ?,  Medium: Terracotta; mold-made,  Dimensions: H. 8 1/4 in. (21 cm),  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1722
tempObjectNumber: 21, Title: Lamp,  Date: 2nd century A.D.,  Medium: Terracotta,  Dimensions: Length 9.9 cm.  H. 3 cm.,  Classification: Terracottas,  Credit Line: The Cesnola Collection Purchased by subscription 1874–76,  Accession Number: 74.51.1965
tempObjectNumber: 22, Title: Carnelian scarab,  Period: Hellenistic,  Date: ca. 325–200 B.C.,  Culture: Etruscan,  Medium: Carnelian,  Dimensions: Other: 9/16 x 7/16 x 5/16 in. (1.5 x 1.1 x 0.8 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.475
tempObjectNumber: 23, Title: Rock crystal scaraboid seal,  Period: Classical,  Date: ca. 450–400 B.C.,  Culture: Greek,  Medium: Rock crystal,  Dimensions: Length: 7/8 in. (2.2 cm),  Classification: Gems,  Credit Line: Bequest of W. Gedney Beatty 1941,  Accession Number: 41.160.458
