docId,filename,top topics, and contribution to doc ...
1,null-source,10,0.500,6,0.500
2,null-source,5,0.467,7,0.200,1,0.200,10,0.067,6,0.067
3,null-source,1,0.571,8,0.143,7,0.143,5,0.143
4,null-source,7,0.667,10,0.167,9,0.167
5,null-source,7,0.583,10,0.167,9,0.083,8,0.083,2,0.083
6,null-source,7,0.500,10,0.300,3,0.200
7,null-source,7,0.700,10,0.100,9,0.100,2,0.100
8,null-source,10,0.417,7,0.250,9,0.167,8,0.083,5,0.083
9,null-source,10,0.333,7,0.250,8,0.167,5,0.083,3,0.083,1,0.083
10,null-source,7,0.357,9,0.214,5,0.214,10,0.143,3,0.071
11,null-source,7,0.545,10,0.182,9,0.091,6,0.091,2,0.091
12,null-source,7,0.500,10,0.167,9,0.167,8,0.167
13,null-source,7,0.833,9,0.167
14,null-source,7,0.778,10,0.222
15,null-source,7,0.462,9,0.231,10,0.154,5,0.077,2,0.077
16,null-source,7,0.385,10,0.231,9,0.154,3,0.154,2,0.077
17,null-source,9,0.385,7,0.385,10,0.154,2,0.077
18,null-source,7,0.333,2,0.222,10,0.111,9,0.111,6,0.111,3,0.111
19,null-source,10,0.333,3,0.333,7,0.250,8,0.083
20,null-source,7,0.400,2,0.400,8,0.100,1,0.100
21,null-source,2,0.538,10,0.231,7,0.077,6,0.077,3,0.077
22,null-source,6,0.333,5,0.250,8,0.167,10,0.083,9,0.083,7,0.083
23,null-source,5,0.333,7,0.250,6,0.250,10,0.167
24,null-source,2,0.500,6,0.250,7,0.167,8,0.083
25,null-source,5,0.400,8,0.200,10,0.100,7,0.100,6,0.100,4,0.100
26,null-source,7,0.667,9,0.167,1,0.167
27,null-source,7,0.267,5,0.267,10,0.133,9,0.133,8,0.067,2,0.067,1,0.067
28,null-source,5,0.364,7,0.273,10,0.091,9,0.091,3,0.091,1,0.091
29,null-source,7,0.556,10,0.111,9,0.111,8,0.111,3,0.111
30,null-source,10,0.375,7,0.375,8,0.125,1,0.125
31,null-source,5,0.400,1,0.333,3,0.133,7,0.067,6,0.067
32,null-source,5,0.545,7,0.182,1,0.182,10,0.091
33,null-source,5,0.467,1,0.400,7,0.133
34,null-source,5,0.563,6,0.125,1,0.125,9,0.063,7,0.063,3,0.063
35,null-source,5,0.308,1,0.308,6,0.231,7,0.077,3,0.077
36,null-source,9,0.647,10,0.118,7,0.059,6,0.059,5,0.059,1,0.059
37,null-source,1,0.800,6,0.133,7,0.067
38,null-source,1,0.400,8,0.200,7,0.133,6,0.133,10,0.067,5,0.067
39,null-source,1,0.455,5,0.182,3,0.182,7,0.091,6,0.091
40,null-source,1,0.600,8,0.200,7,0.100,6,0.100
41,null-source,10,0.563,7,0.125,4,0.125,9,0.063,6,0.063,3,0.063
42,null-source,10,0.615,6,0.231,7,0.154
43,null-source,10,0.643,7,0.143,9,0.071,8,0.071,6,0.071
44,null-source,10,0.722,3,0.111,8,0.056,7,0.056,6,0.056
45,null-source,10,0.308,9,0.231,7,0.154,6,0.154,4,0.154
46,null-source,10,0.647,9,0.118,8,0.118,7,0.059,3,0.059
47,null-source,10,0.615,7,0.154,8,0.077,4,0.077,1,0.077
48,null-source,10,0.600,4,0.200,7,0.133,9,0.067
49,null-source,10,0.500,4,0.188,9,0.125,7,0.063,5,0.063,3,0.063
50,null-source,10,0.588,9,0.176,8,0.118,7,0.059,5,0.059
51,null-source,10,0.500,8,0.125,4,0.125,9,0.063,7,0.063,6,0.063,1,0.063
52,null-source,10,0.467,6,0.133,5,0.133,9,0.067,7,0.067,3,0.067,1,0.067
53,null-source,10,0.714,6,0.143,7,0.071,3,0.071
54,null-source,10,0.667,9,0.133,8,0.067,7,0.067,6,0.067
55,null-source,10,0.615,4,0.154,9,0.077,7,0.077,3,0.077
56,null-source,10,0.588,7,0.176,9,0.059,6,0.059,3,0.059,2,0.059
57,null-source,10,0.538,7,0.154,2,0.154,4,0.077,3,0.077
58,null-source,10,0.632,4,0.105,1,0.105,9,0.053,7,0.053,6,0.053
59,null-source,10,0.556,7,0.111,4,0.111,9,0.056,8,0.056,6,0.056,5,0.056
60,null-source,10,0.667,7,0.133,5,0.067,3,0.067,1,0.067
61,null-source,10,0.571,9,0.214,7,0.071,6,0.071,5,0.071
62,null-source,5,0.375,3,0.250,7,0.188,9,0.125,6,0.063
63,null-source,5,0.500,7,0.250,3,0.125,10,0.063,1,0.063
64,null-source,5,0.600,7,0.133,3,0.133,10,0.067,6,0.067
65,null-source,5,0.563,7,0.125,10,0.063,9,0.063,6,0.063,3,0.063,1,0.063
66,null-source,5,0.611,7,0.167,3,0.167,10,0.056
67,null-source,5,0.400,3,0.267,9,0.133,7,0.133,10,0.067
68,null-source,5,0.438,7,0.188,3,0.188,10,0.063,9,0.063,6,0.063
69,null-source,5,0.647,7,0.176,10,0.059,9,0.059,3,0.059
70,null-source,5,0.600,3,0.133,2,0.133,10,0.067,9,0.067
71,null-source,5,0.467,7,0.200,10,0.133,9,0.067,3,0.067,1,0.067
72,null-source,5,0.533,7,0.200,10,0.067,8,0.067,3,0.067,1,0.067
73,null-source,5,0.647,7,0.176,9,0.118,10,0.059
74,null-source,5,0.611,7,0.111,3,0.111,10,0.056,9,0.056,1,0.056
75,null-source,7,0.571,5,0.143,2,0.143,10,0.071,3,0.071
76,null-source,7,0.500,5,0.200,8,0.100,3,0.100,1,0.100
77,null-source,7,0.400,5,0.200,3,0.200,1,0.200
78,null-source,7,0.500,5,0.200,6,0.100,3,0.100,1,0.100
79,null-source,7,0.500,1,0.300,5,0.200
80,null-source,1,0.389,7,0.278,5,0.222,8,0.111
81,null-source,7,0.500,5,0.300,1,0.200
82,null-source,7,0.500,5,0.200,3,0.200,1,0.100
83,null-source,7,0.500,5,0.200,1,0.200,3,0.100
84,null-source,7,0.500,3,0.200,1,0.200,5,0.100
85,null-source,7,0.500,6,0.167,5,0.167,1,0.167
86,null-source,2,0.385,7,0.308,5,0.154,10,0.077,3,0.077
87,null-source,7,0.375,5,0.250,6,0.125,3,0.125,1,0.125
88,null-source,7,0.462,5,0.231,1,0.154,8,0.077,3,0.077
89,null-source,7,0.444,5,0.222,6,0.111,3,0.111,1,0.111
90,null-source,7,0.455,5,0.273,1,0.182,6,0.091
91,null-source,7,0.429,5,0.286,6,0.143,1,0.143
92,null-source,7,0.667,5,0.167,1,0.167
93,null-source,7,0.500,8,0.167,5,0.167,1,0.167
94,null-source,7,0.667,5,0.333
95,null-source,7,0.667,5,0.333
96,null-source,7,0.667,5,0.333
97,null-source,7,0.500,5,0.500
98,null-source,7,0.333,1,0.250,6,0.167,5,0.167,2,0.083
99,null-source,5,0.500,7,0.250,3,0.250
100,null-source,7,0.500,5,0.200,1,0.200,6,0.100
101,null-source,7,0.400,5,0.200,1,0.200,8,0.100,3,0.100
102,null-source,7,0.500,5,0.200,8,0.100,3,0.100,1,0.100
103,null-source,5,0.750,7,0.250
104,null-source,7,0.250,5,0.250,3,0.250,1,0.250
105,null-source,7,0.400,1,0.400,8,0.100,5,0.100
106,null-source,5,0.500,8,0.250,7,0.250
107,null-source,7,0.500,5,0.250,8,0.125,3,0.125
108,null-source,7,0.625,5,0.250,3,0.125
109,null-source,7,0.455,5,0.182,1,0.182,8,0.091,3,0.091
110,null-source,7,0.636,5,0.182,8,0.091,1,0.091
111,null-source,7,0.500,5,0.300,10,0.100,8,0.100
